Q,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21
2.905942897,29.21111,29.00042,29.28544,29.34511,29.39204,29.38554857,29.01878,29.65836,29.69764,30.85232,30.811845,30.91778,31.09709,31.2664,31.42128,31.22054,31.26402,31.56795,31.65955,31.80733,31.55662
2.907132036,29.21532714,29.00221857,29.28821,29.34828,29.39557,29.38678286,29.019165,29.65792143,29.69688571,30.84903143,30.80781333,30.9116,31.08760571,31.25562,31.4067,31.20974714,31.25326714,31.55009571,31.64303857,31.79135286,31.54991714
2.907446806,29.21954429,29.00401714,29.29098,29.35145,29.3991,29.38801714,29.01955,29.65748286,29.69613143,30.84574286,30.80378167,30.90851857,31.07812143,31.24484,31.39212,31.19895429,31.24251429,31.53224143,31.62652714,31.77537571,31.54321429
2.90796268,29.22376143,29.00581571,29.29375,29.35651375,29.40263,29.38925143,29.019935,29.65704429,29.69537714,30.84245429,30.79975,30.90543714,31.06863714,31.23406,31.37754,31.18816143,31.23176143,31.51438714,31.61001571,31.75939857,31.53651143
2.908421718,29.22797857,29.00761429,29.29652,29.3615775,29.40616,29.39048571,29.02032,29.65660571,29.69462286,30.83916571,30.79655,30.90235571,31.05915286,31.22328,31.36296,31.17736857,31.22100857,31.49653286,31.59350429,31.74342143,31.52980857
2.908664353,29.23219571,29.00941286,29.29929,29.36664125,29.41318,29.39172,29.02123857,29.65616714,29.69386857,30.83587714,30.79335,30.89927429,31.04966857,31.2125,31.34838,31.16657571,31.21025571,31.47867857,31.57699286,31.72744429,31.52310571
2.909136505,29.23641286,29.01121143,29.30206,29.371705,29.4202,29.39390857,29.02215714,29.65572857,29.69311429,30.83258857,30.79015,30.89619286,31.04018429,31.20172,31.3338,31.15578286,31.19950286,31.46082429,31.56048143,31.71146714,31.51640286
2.90944253,29.24063,29.01301,29.3068,29.37676875,29.42722,29.39609714,29.02307571,29.65529,29.69236,30.8293,30.78695,30.89311143,31.0307,31.19094,31.31922,31.14499,31.18875,31.44297,31.54397,31.69549,31.5097
2.910677552,29.24802286,29.01667714,29.31154,29.3818325,29.43424,29.39828571,29.02399429,29.65536143,29.69202286,30.82671857,30.78375,30.89003,31.02278857,31.18188,31.30641143,31.13555429,31.17955143,31.42579571,31.52814714,31.67970286,31.50240143
2.910880838,29.25541571,29.02034429,29.31628,29.38689625,29.44126,29.40047429,29.02491286,29.65543286,29.69168571,30.82413714,30.78055,30.88697,31.01487714,31.17282,31.29360286,31.12611857,31.17035286,31.40862143,31.51232429,31.66391571,31.49510286
2.911003247,29.26280857,29.02401143,29.32102,29.39196,29.44828,29.40266286,29.02583143,29.65550429,29.69134857,30.82155571,30.778085,30.88391,31.00696571,31.16376,31.28079429,31.11668286,31.16115429,31.39144714,31.49650143,31.64812857,31.48780429
2.911980329,29.27020143,29.02767857,29.32576,29.40220143,29.4553,29.40485143,29.02675,29.65557571,29.69101143,30.81897429,30.77562,30.88085,30.99905429,31.1547,31.26798571,31.10724714,31.15195571,31.37427286,31.48067857,31.63234143,31.48050571
2.912231702,29.27759429,29.03134571,29.3305,29.41244286,29.46703714,29.40704,29.02826,29.65564714,29.69067429,30.81639286,30.773155,30.87779,30.99114286,31.14564,31.25517714,31.09781143,31.14275714,31.35709857,31.46485571,31.61655429,31.47320714
2.912677617,29.28498714,29.03501286,29.33524,29.42268429,29.47877429,29.41091857,29.02977,29.65571857,29.69033714,30.81381143,30.77069,30.87473,30.98323143,31.13658,31.24236857,31.08837571,31.13355857,31.33992429,31.44903286,31.60076714,31.46590857
2.912939919,29.29238,29.03868,29.34389571,29.43292571,29.49051143,29.41479714,29.03128,29.65579,29.69,30.81123,30.768225,30.87167,30.97532,31.12752,31.22956,31.07894,31.12436,31.32275,31.43321,31.58498,31.45861
2.913798957,29.30458,29.04612,29.35255143,29.44316714,29.50224857,29.41867571,29.03279,29.65640143,29.69007714,30.8108,30.76576,30.86861,30.96885857,31.12007286,31.21852571,31.07082,31.11663,31.30668714,31.41840429,31.56980857,31.45112143
2.914220824,29.31678,29.05356,29.36120714,29.45340857,29.51398571,29.42255429,29.0343,29.65701286,29.69015429,30.81037,30.76453857,30.86555,30.96239714,31.11262571,31.20749143,31.0627,31.1089,31.29062429,31.40359857,31.55463714,31.44363286
2.914559629,29.32898,29.061,29.36986286,29.46365,29.52572286,29.42643286,29.03581,29.65762429,29.69023143,30.80994,30.76331714,30.86311,30.95593571,31.10517857,31.19645714,31.05458,31.10117,31.27456143,31.38879286,31.53946571,31.43614429
2.915536694,29.34118,29.06844,29.37851857,29.48085429,29.53746,29.43031143,29.03732,29.65823571,29.69030857,30.80951,30.76209571,30.86067,30.94947429,31.09773143,31.18542286,31.04646,31.09344,31.25849857,31.37398714,31.52429429,31.42865571
2.915798993,29.35338,29.07588,29.38717429,29.49805857,29.55597143,29.43419,29.03966429,29.65884714,29.69038571,30.80908,30.76087429,30.85823,30.94301286,31.09028429,31.17438857,31.03834,31.08571,31.24243571,31.35918143,31.50912286,31.42116714
2.916220856,29.36558,29.08332,29.39583,29.51526286,29.57448286,29.44142286,29.04200857,29.65945857,29.69046286,30.80865,30.75965286,30.85579,30.93655143,31.08283714,31.16335429,31.03022,31.07798,31.22637286,31.34437571,31.49395143,31.41367857
2.916437252,29.37778,29.09076,29.4101975,29.53246714,29.59299429,29.44865571,29.04435286,29.66007,29.69054,30.80822,30.75843143,30.85335,30.93009,31.07539,31.15232,31.0221,31.07025,31.21031,31.32957,31.47878,31.40619
2.916717036,29.39392125,29.102815,29.424565,29.54967143,29.61150571,29.45588857,29.04669714,29.6611525,29.6909025,30.8070225,30.75721,30.85091,30.9255975,31.07018375,31.14418,31.01608125,31.06466625,31.197505,31.31769625,31.46631,31.3997575
2.917764038,29.4100625,29.11487,29.4389325,29.56687571,29.63001714,29.46312143,29.04904143,29.662235,29.691265,30.805825,30.756244,30.84847,30.921105,31.0649775,31.13604,31.0100625,31.0590825,31.1847,31.3058225,31.45384,31.393325
2.918115952,29.42620375,29.126925,29.4533,29.58408,29.64852857,29.47035429,29.05138571,29.6633175,29.6916275,30.8046275,30.755278,30.84697429,30.9166125,31.05977125,31.1279,31.00404375,31.05349875,31.171895,31.29394875,31.44137,31.3868925
2.919095187,29.442345,29.13898,29.4676675,29.61085714,29.66704,29.47758714,29.05373,29.6644,29.69199,30.80343,30.754312,30.84547857,30.91212,31.054565,31.11976,30.998025,31.047915,31.15909,31.282075,31.4289,31.38046
2.919364039,29.45848625,29.151035,29.482035,29.63763429,29.690705,29.48482,29.0569625,29.6654825,29.6923525,30.8022325,30.753346,30.84398286,30.9076275,31.04935875,31.11162,30.99200625,31.04233125,31.146285,31.27020125,31.41643,31.3740275
2.919635076,29.4746275,29.16309,29.4964025,29.66441143,29.71437,29.49689375,29.060195,29.666565,29.692715,30.801035,30.75238,30.84248714,30.903135,31.0441525,31.10348,30.9859875,31.0367475,31.13348,31.2583275,31.40396,31.367595
2.919761851,29.49076875,29.175145,29.51077,29.69118857,29.738035,29.5089675,29.0634275,29.6676475,29.6930775,30.7998375,30.752124,30.84099143,30.8986425,31.03894625,31.09534,30.97996875,31.03116375,31.120675,31.24645375,31.39149,31.3611625
2.919934528,29.50691,29.1872,29.54083857,29.71796571,29.7617,29.52104125,29.06666,29.66873,29.69344,30.79864,30.751868,30.83949571,30.89415,31.03374,31.0872,30.97395,31.02558,31.10787,31.23458,31.37902,31.35473
2.921309379,29.53159857,29.20926714,29.57090714,29.74474286,29.785365,29.533115,29.0698925,29.67076429,29.69438429,30.7978,30.751612,30.838,30.89024286,31.02918,31.07955,30.96822714,31.02042143,31.09479,31.22238,31.36589143,31.34777
2.921672216,29.55628714,29.23133429,29.60097571,29.77152,29.80903,29.54518875,29.073125,29.67279857,29.69532857,30.79696,30.751356,30.83738429,30.88633571,31.02462,31.0719,30.96250429,31.01526286,31.08171,31.21018,31.35276286,31.34081
2.922553076,29.58097571,29.25340143,29.63104429,29.80921,29.832695,29.5572625,29.0763575,29.67483286,29.69627286,30.79612,30.7511,30.83676857,30.88242857,31.02006,31.06425,30.95678143,31.01010429,31.06863,31.19798,31.33963429,31.33385
2.922651435,29.60566429,29.27546857,29.66111286,29.8469,29.85636,29.56933625,29.07959,29.67686714,29.69721714,30.79528,30.75142429,30.83615286,30.87852143,31.0155,31.0566,30.95105857,31.00494571,31.05555,31.18578,31.32650571,31.32689
2.922931211,29.63035286,29.29753571,29.69118143,29.88459,29.89246143,29.58141,29.08559143,29.67890143,29.69816143,30.79444,30.75174857,30.83553714,30.87461429,31.01094,31.04895,30.94533571,30.99978714,31.04247,31.17358,31.31337714,31.31993
2.923302788,29.65504143,29.31960286,29.72125,29.92228,29.92856286,29.60666429,29.09159286,29.68093571,29.69910571,30.7936,30.75207286,30.83492143,30.87070714,31.00638,31.0413,30.93961286,30.99462857,31.02939,31.16138,31.30024857,31.31297
2.923433933,29.67973,29.34167,29.77077857,29.95997,29.96466429,29.63191857,29.09759429,29.68297,29.70005,30.79276,30.75239714,30.83430571,30.8668,31.00182,31.03365,30.93389,30.98947,31.01631,31.14918,31.28712,31.30601
2.924852476,29.70833714,29.37117571,29.82030714,29.99766,30.00076571,29.65717286,29.10359571,29.68618857,29.70152714,30.79247286,30.75272143,30.83369,30.86406143,30.99855143,31.02755143,30.92924857,30.98541,31.00506429,31.13841286,31.27523857,31.29962143
2.925230607,29.73694429,29.40068143,29.86983571,30.03535,30.03686714,29.68242714,29.10959714,29.68940714,29.70300429,30.79218571,30.75304571,30.83391125,30.86132286,30.99528286,31.02145286,30.92460714,30.98135,30.99381857,31.12764571,31.26335714,31.29323286
2.925471037,29.76555143,29.43018714,29.91936429,30.07724125,30.07296857,29.70768143,29.11559857,29.69262571,29.70448143,30.79189857,30.75337,30.8341325,30.85858429,30.99201429,31.01535429,30.91996571,30.97729,30.98257286,31.11687857,31.25147571,31.28684429
2.92620981,29.79415857,29.45969286,29.96889286,30.1191325,30.10907,29.73293571,29.1216,29.69584429,29.70595857,30.79161143,30.754568,30.83435375,30.85584571,30.98874571,31.00925571,30.91532429,30.97323,30.97132714,31.10611143,31.23959429,31.28045571
2.926498324,29.82276571,29.48919857,30.01842143,30.16102375,30.15257714,29.75819,29.13138714,29.69906286,29.70743571,30.79132429,30.755766,30.834575,30.85310714,30.98547714,31.00315714,30.91068286,30.96917,30.96008143,31.09534429,31.22771286,31.27406714
2.926843667,29.85137286,29.51870429,30.06795,30.202915,30.19608429,29.80005286,29.14117429,29.70228143,29.70891286,30.79103714,30.756964,30.83479625,30.85036857,30.98220857,30.99705857,30.90604143,30.96511,30.94883571,31.08457714,31.21583143,31.26767857
2.926931095,29.87998,29.54821,30.13790429,30.24480625,30.23959143,29.84191571,29.15096143,29.7055,29.71039,30.79075,30.758162,30.8350175,30.84763,30.97894,30.99096,30.9014,30.96105,30.93759,31.07381,31.20395,31.26129
2.928388957,29.90780286,29.57976571,30.20785857,30.2866975,30.28309857,29.88377857,29.16074857,29.71100857,29.71262857,30.79121571,30.75936,30.83523875,30.84607429,30.97689,30.98631,30.89779,30.95798429,30.92812857,31.06449,31.19338571,31.25560714
2.9283977,29.93562571,29.61132143,30.27781286,30.32858875,30.32660571,29.92564143,29.17053571,29.71651714,29.71486714,30.79168143,30.76080143,30.83546,30.84451857,30.97484,30.98166,30.89418,30.95491857,30.91866714,31.05517,31.18282143,31.24992429
2.928786753,29.96344857,29.64287714,30.34776714,30.37048,30.37011286,29.96750429,29.18032286,29.72202571,29.71710571,30.79214714,30.76224286,30.83662429,30.84296286,30.97279,30.97701,30.89057,30.95185286,30.90920571,31.04585,31.17225714,31.24424143
2.92976594,29.99127143,29.67443286,30.41772143,30.42358286,30.41362,30.00936714,29.19011,29.72753429,29.71934429,30.79261286,30.76368429,30.83778857,30.84140714,30.97074,30.97236,30.88696,30.94878714,30.89974429,31.03653,31.16169286,31.23855857
2.930065378,30.01909429,29.70598857,30.48767571,30.47668571,30.46014857,30.05123,29.20540714,29.73304286,29.72158286,30.79307857,30.76512571,30.83895286,30.83985143,30.96869,30.96771,30.88335,30.94572143,30.89028286,31.02721,31.15112857,31.23287571
2.930384486,30.04691714,29.73754429,30.55763,30.52978857,30.50667714,30.11164571,29.22070429,29.73855143,29.72382143,30.79354429,30.76656714,30.84011714,30.83829571,30.96664,30.96306,30.87974,30.94265571,30.88082143,31.01789,31.14056429,31.22719286
2.9304282,30.07474,29.7691,30.63858286,30.58289143,30.55320571,30.17206143,29.23600143,29.74406,29.72606,30.79401,30.76800857,30.84128143,30.83674,30.96459,30.95841,30.87613,30.93959,30.87136,31.00857,31.13,31.22151
2.931306838,30.09966833,29.79732833,30.71953571,30.63599429,30.59973429,30.23247714,29.25129857,29.75702667,29.730075,30.796385,30.76945,30.84244571,30.83645333,30.963575,30.95457333,30.873115,30.937085,30.862375,30.99935667,31.11923333,31.21581167
2.93194068,30.12459667,29.82555667,30.80048857,30.68909714,30.64626286,30.29289286,29.26659571,29.76999333,29.73409,30.79876,30.77195333,30.84361,30.83616667,30.96256,30.95073667,30.8701,30.93458,30.85339,30.99014333,31.10846667,31.21011333
2.932342841,30.149525,29.853785,30.88144143,30.7422,30.69279143,30.35330857,29.28189286,29.78296,29.738105,30.801135,30.77445667,30.84617833,30.83588,30.961545,30.9469,30.867085,30.932075,30.844405,30.98093,31.0977,31.204415
2.933324197,30.17445333,29.88201333,30.96239429,30.799975,30.73932,30.41372429,29.29719,29.79592667,29.74212,30.80351,30.77696,30.84874667,30.83559333,30.96053,30.94306333,30.86407,30.92957,30.83542,30.97171667,31.08693333,31.19871667
2.933630186,30.19938167,29.91024167,31.04334714,30.85775,30.78879833,30.47414,29.322815,29.80889333,29.746135,30.805885,30.77946333,30.851315,30.83530667,30.959515,30.93922667,30.861055,30.927065,30.826435,30.96250333,31.07616667,31.19301833
2.933925248,30.22431,29.93847,31.1243,30.915525,30.83827667,30.54766286,29.34844,29.82186,29.75015,30.80826,30.78196667,30.85388333,30.83502,30.9585,30.93539,30.85804,30.92456,30.81745,30.95329,31.0654,31.18732
2.93422468,30.23671286,29.94593286,31.1840325,30.9733,30.887755,30.62118571,29.374065,29.84634714,29.75611857,30.81445857,30.78447,30.85645167,30.83636714,30.95882143,30.93341571,30.85655571,30.92330143,30.81145286,30.94676571,31.05749571,31.18331
2.935485787,30.24911571,29.95339571,31.243765,31.031075,30.93723333,30.69470857,29.39969,29.87083429,29.76208714,30.82065714,30.78991,30.85902,30.83771429,30.95914286,30.93144143,30.85507143,30.92204286,30.80545571,30.94024143,31.04959143,31.1793
2.935898869,30.26151857,29.96085857,31.3034975,31.08885,30.98671167,30.76823143,29.425315,29.89532143,29.76805571,30.82685571,30.79535,30.86252571,30.83906143,30.95946429,30.92946714,30.85358714,30.92078429,30.79945857,30.93371714,31.04168714,31.17529
2.936880209,30.27392143,29.96832143,31.36323,31.12303143,31.03619,30.84175429,29.45094,29.91980857,29.77402429,30.83305429,30.80079,30.86603143,30.84040857,30.95978571,30.92749286,30.85210286,30.91952571,30.79346143,30.92719286,31.03378286,31.17128
2.937142481,30.28632429,29.97578429,31.4229625,31.15721286,31.06202875,30.91527714,29.47549875,29.94429571,29.77999286,30.83925286,30.80623,30.86953714,30.84175571,30.96010714,30.92551857,30.85061857,30.91826714,30.78746429,30.92066857,31.02587857,31.16727
2.937197121,30.29872714,29.98324714,31.482695,31.19139429,31.0878675,30.9888,29.5000575,29.96878286,29.78596143,30.84545143,30.81172333,30.87304286,30.84310286,30.96042857,30.92354429,30.84913429,30.91700857,30.78146714,30.91414429,31.01797429,31.16326
2.937424424,30.31113,29.99071,31.5424275,31.22557571,31.11370625,31.06004714,29.52461625,29.99327,29.79193,30.85165,30.81721667,30.87654857,30.84445,30.96075,30.92157,30.84765,30.91575,30.77547,30.90762,31.01007,31.15925
2.937468136,30.32038429,29.98044571,31.60216,31.25975714,31.139545,31.13129429,29.549175,30.04137714,29.80421714,30.86827286,30.82271,30.88005429,30.84786571,30.96235857,30.92093714,30.84747143,30.91726286,30.77111286,30.90241429,31.00346286,31.15619
2.939028649,30.32963857,29.97018143,31.62499286,31.29393857,31.16538375,31.20254143,29.57373375,30.08948429,29.81650429,30.88489571,30.82820333,30.88356,30.85128143,30.96396714,30.92030429,30.84729286,30.91877571,30.76675571,30.89720857,30.99685571,31.15313
2.939454838,30.33889286,29.95991714,31.64782571,31.32812,31.1912225,31.27378857,29.5982925,30.13759143,29.82879143,30.90151857,30.83369667,30.88901,30.85469714,30.96557571,30.91967143,30.84711429,30.92028857,30.76239857,30.89200286,30.99024857,31.15007
2.940060243,30.34814714,29.94965286,31.67065857,31.3367125,31.21706125,31.34503571,29.62285125,30.18569857,29.84107857,30.91814143,30.83919,30.89446,30.85811286,30.96718429,30.91903857,30.84693571,30.92180143,30.75804143,30.88679714,30.98364143,31.14701
2.940438347,30.35740143,29.93938857,31.69349143,31.345305,31.2429,31.41628286,29.64741,30.23380571,29.85336571,30.93476429,30.84838667,30.89991,30.86152857,30.96879286,30.91840571,30.84675714,30.92331429,30.75368429,30.88159143,30.97703429,31.14395
2.940763996,30.36665571,29.92912429,31.71632429,31.3538975,31.25319857,31.48753,29.67818571,30.28191286,29.86565286,30.95138714,30.85758333,30.90536,30.86494429,30.97040143,30.91777286,30.84657857,30.92482714,30.74932714,30.87638571,30.97042714,31.14089
2.940921357,30.37591,29.91886,31.73915714,31.36249,31.26349714,31.5321,29.70896143,30.33002,29.87794,30.96801,30.86678,30.91081,30.86836,30.97201,30.91714,30.8464,30.92634,30.74497,30.87118,30.96382,31.13783
2.94100878,30.39402714,29.90149857,31.76199,31.3710825,31.27379571,31.57667,29.73973714,30.40275,29.90461857,31.00567429,30.87597667,30.91626,30.87452571,30.97513,30.91800571,30.84792571,30.92715714,30.74221857,30.86724,30.95847286,31.13575571
2.942571453,30.41214429,29.88413714,31.73032429,31.379675,31.28409429,31.62124,29.77051286,30.47548,29.93129714,31.04333857,30.88517333,30.92171,30.88069143,30.97825,30.91887143,30.84945143,30.92797429,30.73946714,30.8633,30.95312571,31.13368143
2.942977964,30.43026143,29.86677571,31.69865857,31.3882675,31.29439286,31.66581,29.80128857,30.54821,29.95797571,31.08100286,30.89437,30.92968,30.88685714,30.98137,30.91973714,30.85097714,30.92879143,30.73671571,30.85936,30.94777857,31.13160714
2.943010748,30.44837857,29.84941429,31.66699286,31.39686,31.30469143,31.71038,29.83206429,30.62094,29.98465429,31.11866714,30.91124333,30.93765,30.89302286,30.98449,30.92060286,30.85250286,30.92960857,30.73396429,30.85542,30.94243143,31.12953286
2.94399424,30.46649571,29.83205286,31.63532714,31.38497143,31.31499,31.75495,29.86284,30.69367,30.01133286,31.15633143,30.92811667,30.94562,30.89918857,30.98761,30.92146857,30.85402857,30.93042571,30.73121286,30.85148,30.93708429,31.12745857
2.944330812,30.48461286,29.81469143,31.60366143,31.37308286,31.30788857,31.79952,29.88956571,30.7664,30.03801143,31.19399571,30.94499,30.95359,30.90535429,30.99073,30.92233429,30.85555429,30.93124286,30.72846143,30.84754,30.93173714,31.12538429
2.944418233,30.50273,29.79733,31.57199571,31.36119429,31.30078714,31.79722,29.91629143,30.83913,30.06469,31.23166,30.96186333,30.96156,30.91152,30.99385,30.9232,30.85708,30.93206,30.72571,30.8436,30.92639,31.12331
2.944549365,30.53951857,29.78762286,31.54033,31.34930571,31.29368571,31.79492,29.94301714,30.90806714,30.11577571,31.30034714,30.97873667,30.96953,30.92129857,30.99890143,30.92739429,30.86099714,30.93436714,30.72458714,30.84090429,30.92227429,31.12248857
2.945895646,30.57630714,29.77791571,31.48604286,31.33741714,31.28658429,31.79262,29.96974286,30.97700429,30.16686143,31.36903429,30.99561,30.9775,30.93107714,31.00395286,30.93158857,30.86491429,30.93667429,30.72346429,30.83820857,30.91815857,31.12166714
2.946116383,30.61309571,29.76820857,31.43175571,31.32552857,31.27948286,31.79032,29.99646857,31.04594143,30.21794714,31.43772143,31.02264571,30.98547,30.94085571,31.00900429,30.93578286,30.86883143,30.93898143,30.72234143,30.83551286,30.91404286,31.12084571
2.946566598,30.64988429,29.75850143,31.37746857,31.31364,31.27238143,31.78802,30.02319429,31.11487857,30.26903286,31.50640857,31.04968143,31.00256857,30.95063429,31.01405571,30.93997714,30.87274857,30.94128857,30.72121857,30.83281714,30.90992714,31.12002429
2.94755226,30.68667286,29.74879429,31.32318143,31.29356143,31.26528,31.78572,30.04992,31.18381571,30.32011857,31.57509571,31.07671714,31.01966714,30.96041286,31.01910714,30.94417143,30.87666571,30.94359571,30.72009571,30.83012143,30.90581143,31.11920286
2.947895382,30.72346143,29.73908714,31.26889429,31.27348286,31.25022429,31.78342,30.06658143,31.25275286,30.37120429,31.64378286,31.10375286,31.03676571,30.97019143,31.02415857,30.94836571,30.88058286,30.94590286,30.71897286,30.82742571,30.90169571,31.11838143
2.947917237,30.76025,29.72938,31.21460714,31.25340429,31.23516857,31.74711125,30.08324286,31.32169,30.42229,31.71247,31.13078857,31.05386429,30.97997,31.02921,30.95256,30.8845,30.94821,30.71785,30.82473,30.89758,31.11756
2.948089891,30.82604333,29.73958167,31.16032,31.23332571,31.22011286,31.7108025,30.09990429,31.32905167,30.51120667,31.82536667,31.15782429,31.07096286,30.99845167,31.03816167,30.95855167,30.89298,30.95342833,30.71857333,30.82308,30.894225,31.11825667
2.948813288,30.89183667,29.74978333,31.12142571,31.21324714,31.20505714,31.67449375,30.11656571,31.33641333,30.60012333,31.93826333,31.18486,31.08806143,31.01693333,31.04711333,30.96454333,30.90146,30.95864667,30.71929667,30.82143,30.89087,31.11895333
2.949659069,30.95763,29.759985,31.08253143,31.19316857,31.19000143,31.638185,30.13322714,31.343775,30.68904,32.05116,31.23215286,31.10516,31.035415,31.056065,30.970535,30.90994,30.963865,30.72002,30.81978,30.887515,31.11965
2.950122389,31.02342333,29.77018667,31.04363714,31.17309,31.17494571,31.60187625,30.14988857,31.35113667,30.77795667,32.16405667,31.27944571,31.13897714,31.05389667,31.06501667,30.97652667,30.91842,30.96908333,30.72074333,30.81813,30.88416,31.12034667
2.951108034,31.08921667,29.78038833,31.00474286,31.15879143,31.15989,31.5655675,30.16655,31.35849833,30.86687333,32.27695333,31.32673857,31.17279429,31.07237833,31.07396833,30.98251833,30.9269,30.97430167,30.72146667,30.81648,30.880805,31.12104333
2.951413998,31.15501,29.79059,30.96584857,31.14449286,31.14919125,31.52925875,30.17715125,31.36586,30.95579,32.38985,31.37403143,31.20661143,31.09086,31.08292,30.98851,30.93538,30.97952,30.72219,30.81483,30.87745,31.12174
2.951462078,31.2123425,29.81575875,30.92695429,31.13019429,31.1384925,31.49295,30.1877525,31.31730625,31.0240425,32.47630625,31.42132429,31.24042857,31.10815,31.09280125,30.9958375,30.945835,30.986255,30.7244575,30.814835,30.87608125,31.1238125
2.951630359,31.269675,29.8409275,30.88806,31.11589571,31.12779375,31.4484125,30.19835375,31.2687525,31.092295,32.5627625,31.46861714,31.27424571,31.12544,31.1026825,31.003165,30.95629,30.99299,30.726725,30.81484,30.8747125,31.125885
2.95173089,31.3270075,29.86609625,30.88588125,31.10159714,31.117095,31.403875,30.208955,31.22019875,31.1605475,32.64921875,31.51591,31.30806286,31.14273,31.11256375,31.0104925,30.966745,30.999725,30.7289925,30.814845,30.87334375,31.1279575
2.953201695,31.38434,29.891265,30.8837025,31.08729857,31.10639625,31.3593375,30.21955625,31.171645,31.2288,32.735675,31.68570667,31.34188,31.16002,31.122445,31.01782,30.9772,31.00646,30.73126,30.81485,30.871975,31.13003
2.953678121,31.4416725,29.91643375,30.88152375,31.073,31.0956975,31.3148,30.2301575,31.12309125,31.2970525,32.82213125,31.85550333,31.40420857,31.17731,31.13232625,31.0251475,30.987655,31.013195,30.7335275,30.814855,30.87060625,31.1321025
2.954648451,31.499005,29.9416025,30.879345,31.07193,31.08499875,31.2702625,30.24075875,31.0745375,31.365305,32.9085875,32.0253,31.46653714,31.1946,31.1422075,31.032475,30.99811,31.01993,30.735795,30.81486,30.8692375,31.134175
2.954665935,31.5563375,29.96677125,30.87716625,31.07086,31.0743,31.225725,30.25136,31.02598375,31.4335575,32.99504375,32.11970571,31.52886571,31.21189,31.15208875,31.0398025,31.008565,31.026665,30.7380625,30.814865,30.86786875,31.1362475
2.954910702,31.61367,29.99194,30.8749875,31.06979,31.07096143,31.1811875,30.27654,30.97743,31.50181,33.0815,32.21411143,31.59119429,31.22918,31.16197,31.04713,31.01902,31.0334,30.74033,30.81487,30.8665,31.13832
2.955028715,31.66827429,30.03180714,30.87280875,31.06872,31.06762286,31.13665,30.30172,30.92250714,31.53292286,33.13935286,32.30851714,31.65352286,31.25491143,31.17815429,31.05976857,31.03715,31.04578714,30.74666714,30.81801714,30.86642571,31.14296286
2.955172952,31.72287857,30.07167429,30.87063,31.06765,31.06428429,31.10384571,30.3269,30.86758429,31.56403571,33.19720571,32.40292286,31.71585143,31.28064286,31.19433857,31.07240714,31.05528,31.05817429,30.75300429,30.82116429,30.86635143,31.14760571
2.956746448,31.77748286,30.11154143,30.90416571,31.06658,31.06094571,31.07104143,30.35208,30.81266143,31.59514857,33.25505857,32.49732857,31.77818,31.30637429,31.21052286,31.08504571,31.07341,31.07056143,30.75934143,30.82431143,30.86627714,31.15224857
2.957233793,31.83208714,30.15140857,30.93770143,31.06551,31.05760714,31.03823714,30.37726,30.75773857,31.62626143,33.31291143,32.59173429,31.8751,31.33210571,31.22670714,31.09768429,31.09154,31.08294857,30.76567857,30.82745857,30.86620286,31.15689143
2.957565973,31.88669143,30.19127571,30.97123714,31.075185,31.05426857,31.00543286,30.40244,30.70281571,31.65737429,33.37076429,32.68614,31.97202,31.35783714,31.24289143,31.11032286,31.10967,31.09533571,30.77201571,30.83060571,30.86612857,31.16153429
2.958223775,31.94129571,30.23114286,31.00477286,31.08486,31.05093,30.97262857,30.42762,30.64789286,31.68848714,33.42861714,32.79999,32.06894,31.38356857,31.25907571,31.12296143,31.1278,31.10772286,30.77835286,30.83375286,30.86605429,31.16617714
2.958407348,31.9959,30.27101,31.03830857,31.094535,31.05674143,30.93982429,30.48293857,30.59297,31.7196,33.48647,32.91384,32.16586,31.4093,31.27526,31.1356,31.14593,31.12011,30.78469,30.8369,30.86598,31.17082
2.958593106,32.01666143,30.30504714,31.07184429,31.10421,31.06255286,30.90702,30.53825714,30.57612143,31.68806571,33.47237714,33.02769,32.26278,31.44109857,31.29770857,31.15357429,31.17166286,31.13893857,30.7924,30.84076857,30.86916286,31.17841857
2.958713302,32.03742286,30.33908429,31.10538,31.113885,31.06836429,30.90577571,30.59357571,30.55927286,31.65653143,33.45828429,33.14154,32.3597,31.47289714,31.32015714,31.17154857,31.19739571,31.15776714,30.80011,30.84463714,30.87234571,31.18601714
2.960288957,32.05818429,30.37312143,31.15357714,31.12356,31.07417571,30.90453143,30.64889429,30.54242429,31.62499714,33.44419143,33.25539,32.45662,31.50469571,31.34260571,31.18952286,31.22312857,31.17659571,30.80782,30.84850571,30.87552857,31.19361571
2.960483454,32.07894571,30.40715857,31.20177429,31.133235,31.07998714,30.90328714,30.70421286,30.52557571,31.59346286,33.43009857,33.36924,32.559215,31.53649429,31.36505429,31.20749714,31.24886143,31.19542429,30.81553,30.85237429,30.87871143,31.20121429
2.960789405,32.09970714,30.44119571,31.24997143,31.14291,31.08579857,30.90204286,30.75953143,30.50872714,31.56192857,33.41600571,33.4472,32.66181,31.56829286,31.38750286,31.22547143,31.27459429,31.21425286,30.82324,30.85624286,30.88189429,31.20881286
