x,y_obs,weight,y_calc,y_bkg,Q,phase 1,phase 2
60.268,1061,0.00094,1107.479,1107.124,3.526,,
60.285,1075,0.00093,1107.476,1107.121,3.527,,
60.302,1134,0.00088,1107.475,1107.119,3.528,,
60.319,1059,0.00094,1107.474,1107.118,3.529,,
60.336,1102,0.00091,1107.473,1107.118,3.53,,
60.353,1103,0.00091,1107.474,1107.118,3.531,,
60.37,1102,0.00091,1107.475,1107.119,3.532,,
60.387,1089,0.00092,1107.477,1107.121,3.533,,
60.404,1084,0.00092,1107.48,1107.124,3.534,,
60.421,995,0.00101,1107.483,1107.127,3.535,,
60.438,1020,0.00098,1107.488,1107.131,3.536,,
60.455,1089,0.00092,1107.493,1107.136,3.536,,
60.472,1073,0.00093,1107.499,1107.142,3.537,,
60.489,1048,0.00095,1107.505,1107.148,3.538,,
60.506,1079,0.00093,1107.513,1107.155,3.539,,
60.523,1082,0.00092,1107.521,1107.163,3.54,,
60.54,1071,0.00093,1107.53,1107.172,3.541,,
60.557,1120,0.00089,1107.54,1107.182,3.542,,
60.574,1107,0.0009,1107.551,1107.192,3.543,,
60.591,1118,0.00089,1107.562,1107.204,3.544,,
60.608,1094,0.00091,1107.575,1107.216,3.545,,
60.625,1049,0.00095,1107.588,1107.229,3.545,,
60.642,1055,0.00095,1107.603,1107.243,3.546,,
60.659,1070,0.00093,1107.618,1107.258,3.547,,
60.676,1050,0.00095,1107.634,1107.274,3.548,,
60.693,1047,0.00096,1107.651,1107.291,3.549,,
60.71,1087,0.00092,1107.669,1107.309,3.55,,
60.727,1124,0.00089,1107.689,1107.327,3.551,,
60.744,1082,0.00092,1107.709,1107.347,3.552,,
60.761,1078,0.00093,1107.73,1107.368,3.553,,
60.778,1100,0.00091,1107.753,1107.39,3.553,,
60.795,1106,0.0009,1107.776,1107.413,3.554,,
60.812,1072,0.00093,1107.801,1107.438,3.555,,
60.829,1083,0.00092,1107.827,1107.463,3.556,,
60.846,1114,0.0009,1107.854,1107.49,3.557,,
60.863,1053,0.00095,1107.883,1107.518,3.558,,
60.88,1028,0.00097,1107.912,1107.547,3.559,,
60.897,1035,0.00097,1107.943,1107.578,3.56,,
60.914,1081,0.00093,1107.976,1107.61,3.561,,
60.931,1083,0.00092,1108.01,1107.643,3.562,,
60.948,1035,0.00097,1108.045,1107.678,3.562,,
60.965,1053,0.00095,1108.082,1107.714,3.563,,
60.982,1008,0.00099,1108.121,1107.752,3.564,,
60.999,1040,0.00096,1108.161,1107.792,3.565,,
61.016,1050,0.00095,1108.203,1107.833,3.566,,
61.033,1089,0.00092,1108.246,1107.876,3.567,,
61.05,1090,0.00092,1108.291,1107.921,3.568,,
61.067,1075,0.00093,1108.339,1107.967,3.569,,
61.084,1092,0.00092,1108.388,1108.016,3.57,,
61.101,1102,0.00091,1108.439,1108.066,3.571,,
61.118,1023,0.00098,1108.493,1108.119,3.571,,
61.135,1035,0.00097,1108.548,1108.174,3.572,,
61.152,1179,0.00085,1108.606,1108.231,3.573,,
61.169,1123,0.00089,1108.666,1108.29,3.574,,
61.186,1174,0.00085,1108.728,1108.352,3.575,,
61.203,1032,0.00097,1108.793,1108.416,3.576,,
61.22,1060,0.00094,1108.861,1108.483,3.577,,
61.237,1143,0.00087,1108.932,1108.553,3.578,,
61.254,1100,0.00091,1109.005,1108.625,3.579,,
61.271,1100,0.00091,1109.081,1108.701,3.58,,
61.288,1073,0.00093,1109.161,1108.78,3.58,,
61.305,1065,0.00094,1109.244,1108.862,3.581,,
61.322,1088,0.00092,1109.33,1108.947,3.582,,
61.339,1073,0.00093,1109.42,1109.036,3.583,,
61.356,1090,0.00092,1109.513,1109.128,3.584,,
61.373,1079,0.00093,1109.61,1109.225,3.585,,
61.39,1052,0.00095,1109.712,1109.325,3.586,,
61.407,1065,0.00094,1109.817,1109.43,3.587,,
61.424,1098,0.00091,1109.928,1109.539,3.588,,
61.441,1116,0.0009,1110.042,1109.653,3.588,,
61.458,1061,0.00094,1110.162,1109.772,3.589,,
61.475,1068,0.00094,1110.287,1109.896,3.59,,
61.492,1084,0.00092,1110.418,1110.026,3.591,,
61.509,1089,0.00092,1110.554,1110.161,3.592,,
61.526,1036,0.00097,1110.696,1110.302,3.593,,
61.543,1077,0.00093,1110.845,1110.45,3.594,,
61.56,1091,0.00092,1111,1110.604,3.595,,
61.577,1121,0.00089,1111.162,1110.765,3.596,,
61.594,1100,0.00091,1111.332,1110.934,3.597,,
61.611,1062,0.00094,1111.51,1111.111,3.597,,
61.628,1039,0.00096,1111.696,1111.296,3.598,,
61.645,1038,0.00096,1111.891,1111.489,3.599,,
61.662,1098,0.00091,1112.095,1111.692,3.6,,
61.679,1095,0.00091,1112.309,1111.905,3.601,,
61.696,1106,0.0009,1112.534,1112.129,3.602,,
61.713,1091,0.00092,1112.77,1112.364,3.603,,
61.73,1073,0.00093,1113.018,1112.61,3.604,,
61.747,1070,0.00093,1113.278,1112.869,3.605,,
61.764,1103,0.00091,1113.552,1113.142,3.606,,
61.781,1109,0.0009,1113.84,1113.429,3.606,,
61.798,1077,0.00093,1114.144,1113.731,3.607,,
61.815,1070,0.00093,1114.464,1114.05,3.608,,
61.832,1105,0.0009,1114.801,1114.386,3.609,,
61.849,1117,0.0009,1115.158,1114.741,3.61,,
61.866,1093,0.00091,1115.534,1115.116,3.611,,
61.883,1113,0.0009,1115.932,1115.513,3.612,,
61.9,1112,0.0009,1116.353,1115.933,3.613,,
61.917,1087,0.00092,1116.8,1116.377,3.614,,
61.934,1088,0.00092,1117.273,1116.849,3.614,,
61.951,1041,0.00096,1117.775,1117.35,3.615,,
61.968,1089,0.00092,1118.309,1117.882,3.616,,
61.985,1056,0.00095,1118.877,1118.449,3.617,,
62.002,1037,0.00096,1119.482,1119.052,3.618,,
62.019,1033,0.00097,1120.127,1119.695,3.619,,
62.036,1068,0.00094,1120.816,1120.382,3.62,,
62.053,1088,0.00092,1121.552,1121.117,3.621,,
62.07,1074,0.00093,1122.34,1121.904,3.622,,
62.087,1122,0.00089,1123.185,1122.747,3.622,,
62.104,1069,0.00094,1124.093,1123.653,3.623,,
62.121,1067,0.00094,1125.069,1124.627,3.624,,
62.138,1103,0.00091,1126.12,1125.677,3.625,,
62.155,1083,0.00092,1127.255,1126.81,3.626,,
62.172,1067,0.00094,1128.481,1128.034,3.627,,
62.189,1143,0.00087,1129.81,1129.361,3.628,,
62.206,1028,0.00097,1131.252,1130.802,3.629,,
62.223,1147,0.00087,1132.821,1132.369,3.63,,
62.24,1112,0.0009,1134.531,1134.077,3.631,,
62.257,1145,0.00087,1136.4,1135.943,3.631,,
62.274,1088,0.00092,1138.447,1137.988,3.632,,
62.291,1031,0.00097,1140.694,1140.233,3.633,,
62.308,1074,0.00093,1143.169,1142.707,3.634,,
62.325,1132,0.00088,1145.903,1145.438,3.635,,
62.342,1100,0.00091,1148.93,1148.464,3.636,,
62.359,1114,0.0009,1152.295,1151.827,3.637,,
62.376,1167,0.00086,1156.047,1155.576,3.638,,
62.393,1115,0.0009,1160.247,1159.774,3.639,,
62.41,1132,0.00088,1164.964,1164.489,3.639,,
62.427,1165,0.00086,1170.283,1169.806,3.64,,
62.444,1120,0.00089,1176.309,1175.829,3.641,,
62.461,1103,0.00091,1183.161,1182.679,3.642,,
62.478,1204,0.00083,1190.994,1190.51,3.643,,
62.495,1139,0.00088,1199.988,1199.502,3.644,,
62.512,1256,0.0008,1210.363,1209.874,3.645,,
62.529,1258,0.00079,1222.397,1221.906,3.646,,
62.546,1243,0.0008,1236.415,1235.921,3.647,,
62.563,1209,0.00083,1252.831,1252.335,3.647,,
62.58,1265,0.00079,1272.132,1271.633,3.648,,
62.597,1287,0.00078,1294.892,1294.391,3.649,,
62.614,1352,0.00074,1321.802,1321.298,3.65,,
62.631,1359,0.00074,1353.589,1353.083,3.651,,
62.648,1421,0.0007,1391.019,1390.51,3.652,,
62.665,1465,0.00068,1434.673,1434.161,3.653,,
62.682,1524,0.00066,1484.679,1484.164,3.654,,
62.699,1611,0.00062,1540.271,1539.754,3.655,,
62.716,1648,0.00061,1599.007,1598.489,3.655,,
62.733,1679,0.0006,1656.241,1655.72,3.656,,
62.75,1727,0.00058,1704.903,1704.379,3.657,,
62.767,1735,0.00058,1736.796,1736.269,3.658,,
62.784,1678,0.0006,1745.375,1744.845,3.659,,
62.801,1646,0.00061,1728.706,1728.173,3.66,,
62.818,1648,0.00061,1690.473,1689.938,3.661,,
62.835,1637,0.00061,1638.139,1637.601,3.662,,
62.852,1555,0.00064,1579.779,1579.237,3.663,,
62.869,1514,0.00066,1521.69,1521.145,3.663,,
62.886,1504,0.00066,1467.792,1467.243,3.664,,
62.903,1459,0.00069,1419.851,1419.299,3.665,,
62.92,1448,0.00069,1378.307,1377.751,3.666,,
62.937,1416,0.00071,1342.834,1342.275,3.667,,
62.954,1398,0.00072,1312.748,1312.185,3.668,,
62.971,1394,0.00072,1287.308,1286.741,3.669,,
62.988,1328,0.00075,1265.773,1265.203,3.67,,
63.005,1275,0.00078,1247.504,1246.93,3.671,,
63.022,1221,0.00082,1231.954,1231.376,3.671,,
63.039,1216,0.00082,1218.652,1218.071,3.672,,
63.056,1241,0.00081,1207.227,1206.641,3.673,,
63.073,1199,0.00083,1197.359,1196.769,3.674,,
63.09,1184,0.00084,1188.799,1188.204,3.675,,
63.107,1251,0.0008,1181.338,1180.74,3.676,,
63.124,1194,0.00084,1174.802,1174.199,3.677,,
63.141,1135,0.00088,1169.054,1168.447,3.678,,
63.158,1216,0.00082,1163.976,1163.364,3.679,,
63.175,1064,0.00094,1159.471,1158.855,3.679,,
63.192,1143,0.00087,1155.462,1154.841,3.68,,
63.209,1103,0.00091,1151.879,1151.253,3.681,,
63.226,1123,0.00089,1148.668,1148.037,3.682,,
63.243,1114,0.0009,1145.779,1145.144,3.683,,
63.26,1128,0.00089,1143.174,1142.533,3.684,,
63.277,1121,0.00089,1140.818,1140.172,3.685,,
63.294,1101,0.00091,1138.681,1138.03,3.686,,
63.311,1118,0.00089,1136.739,1136.083,3.687,,
63.328,1144,0.00087,1134.97,1134.309,3.687,,
63.345,1063,0.00094,1133.355,1132.688,3.688,,
63.362,1110,0.0009,1131.878,1131.205,3.689,,
63.379,1106,0.0009,1130.524,1129.846,3.69,,
63.396,1152,0.00087,1129.282,1128.598,3.691,,
63.413,1129,0.00089,1128.14,1127.45,3.692,,
63.43,1150,0.00087,1127.089,1126.393,3.693,,
63.447,1117,0.0009,1126.121,1125.419,3.694,,
63.464,1107,0.0009,1125.228,1124.519,3.695,,
63.481,1115,0.0009,1124.404,1123.689,3.695,,
63.498,1138,0.00088,1123.643,1122.92,3.696,,
63.515,1157,0.00086,1122.939,1122.21,3.697,,
63.532,1167,0.00086,1122.288,1121.552,3.698,,
63.549,1097,0.00091,1121.686,1120.943,3.699,,
63.566,1108,0.0009,1121.13,1120.379,3.7,,
63.583,1082,0.00092,1120.615,1119.857,3.701,,
63.6,1090,0.00092,1120.14,1119.375,3.702,,
63.617,1165,0.00086,1119.701,1118.928,3.703,,
63.634,1110,0.0009,1119.297,1118.515,3.703,,
63.651,1085,0.00092,1118.924,1118.135,3.704,,
63.668,1125,0.00089,1118.581,1117.784,3.705,,
63.685,1140,0.00088,1118.267,1117.461,3.706,,
63.702,1099,0.00091,1117.98,1117.165,3.707,,
63.719,1097,0.00091,1117.719,1116.895,3.708,,
63.736,1116,0.0009,1117.482,1116.648,3.709,,
63.753,1084,0.00092,1117.268,1116.425,3.71,,
63.77,1099,0.00091,1117.076,1116.224,3.71,,
63.787,1058,0.00095,1116.906,1116.044,3.711,,
63.804,1044,0.00096,1116.757,1115.885,3.712,,
63.821,1046,0.00096,1116.628,1115.745,3.713,,
63.838,1100,0.00091,1116.519,1115.625,3.714,,
63.855,1133,0.00088,1116.429,1115.524,3.715,,
63.872,1123,0.00089,1116.358,1115.442,3.716,,
63.889,1085,0.00092,1116.305,1115.378,3.717,,
63.906,1111,0.0009,1116.271,1115.332,3.718,,
63.923,1093,0.00091,1116.256,1115.305,3.718,,
63.94,1061,0.00094,1116.259,1115.295,3.719,,
63.957,1042,0.00096,1116.28,1115.304,3.72,,
63.974,1070,0.00093,1116.32,1115.33,3.721,,
63.991,1103,0.00091,1116.379,1115.375,3.722,,
64.008,1077,0.00093,1116.456,1115.439,3.723,,
64.025,1095,0.00091,1116.554,1115.522,3.724,,
64.042,1077,0.00093,1116.671,1115.624,3.725,,
64.059,1120,0.00089,1116.809,1115.747,3.726,,
64.076,1083,0.00092,1116.968,1115.89,3.726,,
64.093,1073,0.00093,1117.149,1116.055,3.727,,
64.11,1093,0.00091,1117.353,1116.243,3.728,,
64.127,1074,0.00093,1117.581,1116.454,3.729,,
64.144,1113,0.0009,1117.835,1116.689,3.73,,
64.161,1114,0.0009,1118.114,1116.95,3.731,,
64.178,1050,0.00095,1118.422,1117.239,3.732,,
64.195,1134,0.00088,1118.759,1117.556,3.733,,
64.212,1113,0.0009,1119.127,1117.904,3.733,,
64.229,1101,0.00091,1119.529,1118.285,3.734,,
64.246,1081,0.00093,1119.967,1118.701,3.735,,
64.263,1027,0.00097,1120.443,1119.155,3.736,,
64.28,1089,0.00092,1120.96,1119.649,3.737,,
64.297,1073,0.00093,1121.522,1120.186,3.738,,
64.314,1105,0.0009,1122.131,1120.771,3.739,,
64.331,1101,0.00091,1122.793,1121.407,3.74,,
64.348,1170,0.00085,1123.511,1122.098,3.741,,
64.365,1123,0.00089,1124.291,1122.85,3.741,,
64.382,1067,0.00094,1125.139,1123.669,3.742,,
64.399,1068,0.00094,1126.06,1124.561,3.743,,
64.416,1089,0.00092,1127.063,1125.533,3.744,,
64.433,1082,0.00092,1128.157,1126.594,3.745,,
64.45,1120,0.00089,1129.349,1127.752,3.746,,
64.467,1106,0.0009,1130.652,1129.02,3.747,,
64.484,1139,0.00088,1132.078,1130.409,3.748,,
64.501,1159,0.00086,1133.642,1131.935,3.748,,
64.518,1162,0.00086,1135.36,1133.613,3.749,,
64.535,1117,0.0009,1137.251,1135.463,3.75,,
64.552,1138,0.00088,1139.339,1137.507,3.751,,
64.569,1120,0.00089,1141.648,1139.771,3.752,,
64.586,1119,0.00089,1144.211,1142.287,3.753,,
64.603,1104,0.00091,1147.064,1145.09,3.754,,
64.62,1088,0.00092,1150.249,1148.223,3.755,,
64.637,1100,0.00091,1153.82,1151.739,3.756,,
64.654,1124,0.00089,1157.835,1155.697,3.756,,
64.671,1102,0.00091,1162.371,1160.173,3.757,,
64.688,1123,0.00089,1167.518,1165.257,3.758,,
64.705,1159,0.00086,1173.384,1171.056,3.759,,
64.722,1147,0.00087,1180.107,1177.709,3.76,,
64.739,1162,0.00086,1187.851,1185.379,3.761,,
64.756,1177,0.00085,1196.829,1194.279,3.762,,
64.773,1157,0.00086,1207.302,1204.669,3.763,,
64.79,1173,0.00085,1219.598,1216.878,3.763,,
64.807,1244,0.0008,1234.146,1231.334,3.764,,
64.824,1267,0.00079,1251.481,1248.572,3.765,,
64.841,1302,0.00077,1272.311,1269.297,3.766,,
64.858,1325,0.00075,1297.529,1294.405,3.767,,
64.875,1339,0.00075,1328.28,1325.039,3.768,,
64.892,1392,0.00072,1366.044,1362.679,3.769,,
64.909,1435,0.0007,1412.607,1409.109,3.77,,
64.926,1471,0.00068,1470.106,1466.466,3.77,,
64.943,1584,0.00063,1540.699,1536.907,3.771,,
64.96,1663,0.0006,1625.903,1621.947,3.772,,
64.977,1783,0.00056,1725.165,1721.034,3.773,,
64.994,1879,0.00053,1833.051,1828.731,3.774,,
65.011,1958,0.00051,1936.41,1931.885,3.775,,
65.028,1952,0.00051,2013.844,2009.097,3.776,,
65.045,1945,0.00051,2043.009,2038.018,3.777,,
65.062,2020,0.0005,2014.044,2008.783,3.777,,
65.079,1907,0.00052,1936.927,1931.364,3.778,,
65.096,1816,0.00055,1833.988,1828.081,3.779,,
65.113,1793,0.00056,1726.601,1720.297,3.78,,
65.13,1708,0.00059,1627.995,1621.219,3.781,,
65.147,1568,0.00064,1543.491,1536.145,3.782,,
65.164,1498,0.00067,1473.766,1465.71,3.783,,
65.181,1454,0.00069,1417.284,1408.33,3.784,,
65.198,1404,0.00071,1371.966,1361.855,3.785,,
65.215,1433,0.0007,1335.805,1324.186,3.785,,
65.232,1279,0.00078,1307.094,1293.496,3.786,,
65.249,1312,0.00076,1284.539,1268.343,3.787,,
65.266,1282,0.00078,1267.156,1247.559,3.788,,
65.283,1223,0.00082,1254.274,1230.255,3.789,,
65.3,1234,0.00081,1245.447,1215.739,3.79,,
65.317,1271,0.00079,1240.399,1203.46,3.791,,
65.334,1191,0.00084,1239,1193.004,3.792,,
65.351,1289,0.00078,1241.192,1184.033,3.792,,
65.368,1194,0.00084,1246.981,1176.288,3.793,,
65.385,1221,0.00082,1256.359,1169.563,3.794,,
65.402,1208,0.00083,1269.295,1163.687,3.795,,
65.419,1200,0.00083,1285.679,1158.528,3.796,,
65.436,1199,0.00083,1305.286,1153.974,3.797,,
65.453,1191,0.00084,1327.785,1149.936,3.798,,
65.47,1299,0.00077,1352.672,1146.341,3.799,,
65.487,1282,0.00078,1379.315,1143.126,3.799,,
65.504,1262,0.00079,1406.91,1140.241,3.8,,
65.521,1321,0.00076,1434.514,1137.641,3.801,,
65.538,1391,0.00072,1461.098,1135.292,3.802,,
65.555,1447,0.00069,1485.537,1133.161,3.803,,
65.572,1450,0.00069,1506.752,1131.224,3.804,,
65.589,1519,0.00066,1523.76,1129.457,3.805,,
65.606,1574,0.00064,1535.824,1127.84,3.806,,
65.623,1568,0.00064,1542.555,1126.358,3.806,,
65.64,1514,0.00066,1543.913,1124.997,3.807,,
65.657,1540,0.00065,1540.169,1123.742,3.808,,
65.674,1515,0.00066,1531.795,1122.584,3.809,,
65.691,1486,0.00067,1519.348,1121.513,3.81,,
65.708,1503,0.00067,1503.377,1120.52,3.811,,
65.725,1435,0.0007,1484.381,1119.574,3.812,,
65.742,1394,0.00072,1462.874,1118.716,3.813,,
65.759,1460,0.00068,1439.298,1117.917,3.813,,
65.776,1451,0.00069,1414.156,1117.171,3.814,,
65.793,1402,0.00071,1387.979,1116.474,3.815,,
65.81,1389,0.00072,1361.361,1115.821,3.816,,
65.827,1377,0.00073,1334.87,1115.209,3.817,,
65.844,1290,0.00078,1309.052,1114.635,3.818,,
65.861,1301,0.00077,1284.375,1114.096,3.819,,
65.878,1337,0.00075,1261.191,1113.588,3.82,,
65.895,1250,0.0008,1239.783,1113.109,3.82,,
65.912,1216,0.00082,1220.315,1112.658,3.821,,
65.929,1254,0.0008,1202.887,1112.232,3.822,,
65.946,1192,0.00084,1187.523,1111.83,3.823,,
65.963,1221,0.00082,1174.171,1111.449,3.824,,
65.98,1186,0.00084,1162.74,1111.088,3.825,,
65.997,1150,0.00087,1153.087,1110.746,3.826,,
66.014,1130,0.00088,1145.048,1110.422,3.827,,
66.031,1129,0.00089,1138.44,1110.114,3.827,,
66.048,1109,0.0009,1133.067,1109.822,3.828,,
66.065,1095,0.00091,1128.745,1109.544,3.829,,
66.082,1096,0.00091,1125.293,1109.28,3.83,,
66.099,1135,0.00088,1122.552,1109.028,3.831,,
66.116,1107,0.0009,1120.38,1108.788,3.832,,
66.133,1120,0.00089,1118.655,1108.56,3.833,,
66.15,1086,0.00092,1117.276,1108.342,3.834,,
66.167,1114,0.0009,1116.167,1108.134,3.834,,
66.184,1100,0.00091,1115.254,1107.935,3.835,,
66.201,1120,0.00089,1114.493,1107.746,3.836,,
66.218,1133,0.00088,1113.846,1107.565,3.837,,
66.235,1091,0.00092,1113.285,1107.392,3.838,,
66.252,1178,0.00085,1112.789,1107.227,3.839,,
66.269,1102,0.00091,1112.345,1107.069,3.84,,
66.286,1077,0.00093,1111.942,1106.917,3.841,,
66.303,1085,0.00092,1111.572,1106.773,3.841,,
66.32,1138,0.00088,1111.23,1106.634,3.842,,
66.337,1087,0.00092,1110.912,1106.502,3.843,,
66.354,1111,0.0009,1110.614,1106.375,3.844,,
66.371,1094,0.00091,1110.335,1106.254,3.845,,
66.388,1095,0.00091,1110.073,1106.138,3.846,,
66.405,1091,0.00092,1109.829,1106.027,3.847,,
66.422,1131,0.00088,1109.597,1105.92,3.848,,
66.439,1090,0.00092,1109.377,1105.818,3.848,,
66.456,1099,0.00091,1109.17,1105.721,3.849,,
66.473,1079,0.00093,1108.974,1105.628,3.85,,
66.49,1053,0.00095,1108.789,1105.539,3.851,,
66.507,1059,0.00094,1108.614,1105.454,3.852,,
66.524,1101,0.00091,1108.448,1105.373,3.853,,
66.541,1096,0.00091,1108.291,1105.295,3.854,,
66.558,1097,0.00091,1108.143,1105.222,3.854,,
66.575,1095,0.00091,1108.002,1105.151,3.855,,
66.592,1089,0.00092,1107.869,1105.084,3.856,,
66.609,1080,0.00093,1107.743,1105.02,3.857,,
66.626,1066,0.00094,1107.624,1104.96,3.858,,
66.643,1080,0.00093,1107.512,1104.902,3.859,,
66.66,1117,0.0009,1107.405,1104.847,3.86,,
66.677,1121,0.00089,1107.305,1104.796,3.861,,
66.694,1096,0.00091,1107.21,1104.747,3.861,,
66.711,1099,0.00091,1107.12,1104.701,3.862,,
66.728,1086,0.00092,1107.036,1104.658,3.863,,
66.745,1080,0.00093,1106.957,1104.617,3.864,,
66.762,1112,0.0009,1106.882,1104.58,3.865,,
66.779,1125,0.00089,1106.812,1104.544,3.866,,
66.796,1063,0.00094,1106.747,1104.512,3.867,,
66.813,1019,0.00098,1106.686,1104.482,3.868,,
66.83,1056,0.00095,1106.629,1104.454,3.868,,
66.847,1085,0.00092,1106.577,1104.429,3.869,,
66.864,1089,0.00092,1106.528,1104.407,3.87,,
66.881,1065,0.00094,1106.484,1104.386,3.871,,
66.898,1096,0.00091,1106.443,1104.369,3.872,,
66.915,1079,0.00093,1106.406,1104.353,3.873,,
66.932,1093,0.00091,1106.373,1104.34,3.874,,
66.949,1061,0.00094,1106.343,1104.33,3.875,,
66.966,1044,0.00096,1106.317,1104.322,3.875,,
66.983,1110,0.0009,1106.295,1104.316,3.876,,
67,1119,0.00089,1106.276,1104.313,3.877,,
67.017,1154,0.00087,1106.26,1104.312,3.878,,
67.034,1137,0.00088,1106.248,1104.313,3.879,,
67.051,1062,0.00094,1106.239,1104.317,3.88,,
67.068,1082,0.00092,1106.233,1104.324,3.881,,
67.085,1098,0.00091,1106.231,1104.333,3.881,,
67.102,1061,0.00094,1106.233,1104.344,3.882,,
67.119,1149,0.00087,1106.237,1104.358,3.883,,
67.136,1094,0.00091,1106.245,1104.374,3.884,,
67.153,1122,0.00089,1106.256,1104.393,3.885,,
67.17,1068,0.00094,1106.271,1104.415,3.886,,
67.187,1109,0.0009,1106.289,1104.439,3.887,,
67.204,1073,0.00093,1106.31,1104.466,3.888,,
67.221,1098,0.00091,1106.335,1104.496,3.888,,
67.238,1103,0.00091,1106.364,1104.529,3.889,,
67.255,1101,0.00091,1106.396,1104.564,3.89,,
67.272,1058,0.00095,1106.431,1104.603,3.891,,
67.289,1117,0.0009,1106.47,1104.644,3.892,,
67.306,1129,0.00089,1106.513,1104.689,3.893,,
67.323,1108,0.0009,1106.559,1104.737,3.894,,
67.34,1099,0.00091,1106.61,1104.788,3.894,,
67.357,1120,0.00089,1106.664,1104.842,3.895,,
67.374,1125,0.00089,1106.722,1104.9,3.896,,
67.391,1087,0.00092,1106.784,1104.961,3.897,,
67.408,1060,0.00094,1106.85,1105.026,3.898,,
67.425,1050,0.00095,1106.921,1105.094,3.899,,
67.442,1089,0.00092,1106.996,1105.167,3.9,,
67.459,1154,0.00087,1107.076,1105.243,3.901,,
67.476,1162,0.00086,1107.16,1105.324,3.901,,
67.493,1104,0.00091,1107.249,1105.408,3.902,,
67.51,1085,0.00092,1107.342,1105.497,3.903,,
67.527,1090,0.00092,1107.441,1105.591,3.904,,
67.544,1105,0.0009,1107.545,1105.69,3.905,,
67.561,1109,0.0009,1107.655,1105.793,3.906,,
67.578,1097,0.00091,1107.77,1105.902,3.907,,
67.595,1091,0.00092,1107.891,1106.015,3.907,,
67.612,1105,0.0009,1108.018,1106.135,3.908,,
67.629,1085,0.00092,1108.151,1106.26,3.909,,
67.646,1051,0.00095,1108.29,1106.391,3.91,,
67.663,1055,0.00095,1108.437,1106.528,3.911,,
67.68,1060,0.00094,1108.59,1106.672,3.912,,
67.697,1076,0.00093,1108.751,1106.822,3.913,,
67.714,1095,0.00091,1108.919,1106.98,3.914,,
67.731,1098,0.00091,1109.095,1107.145,3.914,,
67.748,1078,0.00093,1109.28,1107.318,3.915,,
67.765,1075,0.00093,1109.473,1107.499,3.916,,
67.782,1086,0.00092,1109.675,1107.689,3.917,,
67.799,1055,0.00095,1109.887,1107.888,3.918,,
67.816,1086,0.00092,1110.109,1108.096,3.919,,
67.833,1108,0.0009,1110.341,1108.314,3.92,,
67.85,1122,0.00089,1110.584,1108.542,3.92,,
67.867,1088,0.00092,1110.838,1108.781,3.921,,
67.884,1137,0.00088,1111.105,1109.032,3.922,,
67.901,1128,0.00089,1111.384,1109.295,3.923,,
67.918,1038,0.00096,1111.677,1109.571,3.924,,
67.935,1077,0.00093,1111.968,1109.861,3.925,,
67.952,1139,0.00088,1112.29,1110.165,3.926,,
67.969,1069,0.00094,1112.628,1110.484,3.927,,
67.986,1051,0.00095,1112.983,1110.819,3.927,,
68.003,1079,0.00093,1113.355,1111.171,3.928,,
68.02,1122,0.00089,1113.746,1111.542,3.929,,
68.037,1145,0.00087,1114.157,1111.931,3.93,,
68.054,1078,0.00093,1114.58,1112.341,3.931,,
68.071,1074,0.00093,1115.035,1112.773,3.932,,
68.088,1119,0.00089,1115.513,1113.227,3.933,,
68.105,1101,0.00091,1116.016,1113.707,3.933,,
68.122,1118,0.00089,1116.547,1114.213,3.934,,
68.139,1085,0.00092,1117.107,1114.747,3.935,,
68.156,1143,0.00087,1117.697,1115.311,3.936,,
68.173,1134,0.00088,1118.321,1115.907,3.937,,
68.19,1151,0.00087,1118.979,1116.538,3.938,,
68.207,1075,0.00093,1119.677,1117.206,3.939,,
68.224,1094,0.00091,1120.414,1117.914,3.939,,
68.241,1087,0.00092,1121.196,1118.666,3.94,,
68.258,1103,0.00091,1122.025,1119.463,3.941,,
68.275,1143,0.00087,1122.905,1120.311,3.942,,
68.292,1078,0.00093,1123.84,1121.213,3.943,,
68.309,1141,0.00088,1124.835,1122.173,3.944,,
68.326,1100,0.00091,1125.894,1123.197,3.945,,
68.343,1077,0.00093,1127.024,1124.29,3.945,,
68.36,1087,0.00092,1128.229,1125.458,3.946,,
68.377,1100,0.00091,1129.518,1126.708,3.947,,
68.394,1108,0.0009,1130.897,1128.047,3.948,,
68.411,1124,0.00089,1132.376,1129.484,3.949,,
68.428,1080,0.00093,1133.963,1131.029,3.95,,
68.445,1106,0.0009,1135.668,1132.691,3.951,,
68.462,1123,0.00089,1137.505,1134.482,3.952,,
68.479,1101,0.00091,1139.486,1136.416,3.952,,
68.496,1115,0.0009,1141.626,1138.509,3.953,,
68.513,1103,0.00091,1143.943,1140.776,3.954,,
68.53,1127,0.00089,1146.455,1143.238,3.955,,
68.547,1167,0.00086,1149.186,1145.916,3.956,,
68.564,1139,0.00088,1152.159,1148.834,3.957,,
68.581,1113,0.0009,1155.405,1152.024,3.958,,
68.598,1158,0.00086,1158.955,1155.517,3.958,,
68.615,1135,0.00088,1162.848,1159.35,3.959,,
68.632,1138,0.00088,1167.13,1163.569,3.96,,
68.649,1161,0.00086,1171.849,1168.224,3.961,,
68.666,1142,0.00088,1177.067,1173.376,3.962,,
68.683,1128,0.00089,1182.852,1179.093,3.963,,
68.7,1136,0.00088,1189.285,1185.455,3.964,,
68.717,1157,0.00086,1196.464,1192.561,3.964,,
68.734,1121,0.00089,1204.498,1200.519,3.965,,
