X 90 Kohm,Y 90 Kohm,,X 90 Kohm-clear,Y 90 Kohm-clear,,X 60 Kohm,Y 60 Kohm,,X 60 Kohm-clear,Y 60 Kohm-clear,,X 30 Kohm,Y 30 Kohm,,X 30 Kohm-clear,Y 30 Kohm-clear
649.4731537,80.71932847,,644.8797183,90.71040235,,770.4907491,77.44880174,,648.0885141,90.3820774,,660.3162828,66.50661143,,679.2467187,83.89686214
650.168489,80.62316408,,645.5752102,90.67772486,,771.1874484,77.34244926,,648.7823408,90.29988906,,661.013207,66.41798903,,679.9408059,83.87414266
650.8638242,80.52699969,,646.2709409,90.65817422,,771.7679116,77.2626849,,649.4764068,90.23137457,,661.7098925,66.35461058,,680.6337023,83.77569159
651.5591595,80.45006818,,646.9666715,90.63862358,,773.5042787,77.3956255,,650.1708315,90.18337083,,662.6394431,66.20278877,,681.3286231,83.80598422
652.2544947,80.39236954,,647.6626408,90.6321998,,775.2413633,77.47538986,,650.8654954,90.14904093,,663.3368447,66.06367845,,682.2552635,83.85142318
652.94983,80.31543803,,648.3580134,90.59295887,,775.9359101,77.5285661,,651.5598005,90.09420028,,664.0343657,65.91194615,,682.9499461,83.8665695
653.6451652,80.22889007,,649.0535053,90.56028137,,777.4426749,77.50197798,,652.2541056,90.03935962,,664.7312898,65.82332375,,683.8768246,83.92715478
654.3405005,80.15195856,,649.749594,90.56042102,,778.0231381,77.42221362,,652.948889,90.01186664,,665.4277366,65.78518926,,684.6854618,83.8287037
655.0358357,80.06541061,,650.4450859,90.52774352,,778.950516,77.3956255,,653.6439117,89.99804751,,666.3570484,65.6586114,,685.4942181,83.73782579
655.731171,79.95001334,,651.1404585,90.4885026,,779.6439865,77.5285661,,654.3389343,89.98422837,,667.0543307,65.53212306,,686.1886625,83.73782579
656.4265062,79.87308183,,651.8353536,90.42300796,,780.5681356,77.74127107,,655.0343157,89.99092,,667.634882,65.48141135,,686.8834642,83.76054527
657.1218415,79.81538319,,652.5308455,90.39033046,,781.3796361,77.71468295,,655.72886,89.94975318,,668.4477017,65.40536617,,687.5764797,83.66966735
657.8171767,79.76730099,,653.2264568,90.36421639,,783.3499105,77.68809483,,656.4226867,89.86756484,,669.1448646,65.29149981,,688.5024057,83.66966735
658.512512,79.69036948,,653.9230229,90.39060975,,784.1603347,77.74127107,,657.1166331,89.79221343,,669.7260127,65.17767821,,689.1968501,83.66966735
659.2078472,79.61343797,,654.6193503,90.40387626,,784.9725526,77.66150671,,657.8118949,89.79206813,,670.5388323,65.10163302,,690.1220616,83.6242284
659.9031825,79.50765714,,655.3148422,90.37119876,,785.900648,77.58174235,,658.5073958,89.80559668,,671.234921,65.10136447,,690.5850246,83.6242284
660.5985177,79.40187631,,656.0097374,90.30570412,,787.2883067,77.79444731,,659.2024185,89.79177754,,671.9312484,65.07585196,,692.436162,83.57878944
661.293853,79.37302699,,656.705468,90.28615348,,787.7503812,77.90079979,,659.8968432,89.7437738,,672.628292,64.97460758,,693.1302492,83.55606996
661.9891882,79.36341055,,657.4008405,90.24691256,,788.9091551,77.90079979,,660.591507,89.70944391,,673.325813,64.82287528,,693.8239792,83.510631
662.6845234,79.31532835,,658.0965712,90.22736192,,790.1848826,77.82103543,,661.2866492,89.70246169,,674.0230952,64.69638694,,694.2865849,83.48791152
663.3798587,79.19993108,,658.7918244,90.18155756,,790.6458809,78.00715228,,661.9821502,89.71599024,,674.7201388,64.59514256,,695.2117964,83.44247257
664.0751939,79.08453381,,659.4870776,90.13575321,,791.2241916,78.08691664,,662.6770532,89.69533418,,675.4167049,64.54438609,,695.7905001,83.44247257
664.7705292,79.0076023,,660.1823308,90.08994885,,791.8064485,77.87421167,,663.3713584,89.64049353,,676.113271,64.49362963,,696.5999708,83.39703361
665.4658644,78.9595201,,660.8777033,90.05070793,,792.2704962,77.83432949,,664.0655439,89.57881595,,676.8103146,64.39238524,,697.2944153,83.39703361
666.1611997,78.88258859,,661.5741501,90.07053786,,792.7313151,78.0337404,,664.7602078,89.54448605,,677.391224,64.3038076,,697.9888597,83.39703361
666.8565349,78.79604064,,662.2705968,90.09036779,,794.0045314,78.14009288,,665.4557087,89.5580146,,678.2047597,64.15203054,,698.683066,83.38188729
667.5518702,78.74795844,,662.9666855,90.09050744,,794.4691172,78.06032852,,666.1512097,89.57154314,,678.9016839,64.06340814,,699.3756053,83.26071674
668.2472054,78.69987625,,663.6627742,90.09064709,,795.2799002,78.08691664,,666.845156,89.49619173,,679.5980113,64.03789563,,700.0693353,83.21527778
668.9425407,78.63256117,,664.3582662,90.05796959,,795.7414366,78.2331513,,667.5394612,89.44135107,,680.2944581,63.99976114,,700.9963329,83.28343621
669.6378759,78.5652461,,665.0542355,90.05154581,,796.3199266,78.2996216,,668.2340054,89.40018425,,680.9912629,63.92376072,,701.691849,83.35159465
670.3332112,78.48831459,,665.749608,90.01230488,,796.9007486,78.19326912,,668.9279518,89.32483284,,681.9206941,63.78456088,,702.3853408,83.29100937
671.0285464,78.43061595,,666.4453387,89.99275424,,797.7118903,78.19326912,,669.6218982,89.24948142,,682.6176183,63.69593848,,703.0778801,83.16983882
671.7238817,78.37291732,,667.1407112,89.95351332,,798.7544281,78.21985724,,670.3166816,89.22198844,,683.1980503,63.65784875,,703.7711338,83.09410722
672.4192169,78.30560224,,667.8364419,89.93396268,,799.3330975,78.27303348,,671.0125413,89.25602775,,684.3581981,63.65740116,,704.4653401,83.07896091
673.1145522,78.21905429,,668.5318144,89.89472175,,,,,671.707564,89.24220861,,685.1713758,63.54349004,,705.1601417,83.10168038
673.8098874,78.10365702,,669.227545,89.87517111,,,,,672.4018691,89.18736796,,685.8685387,63.42962368,,706.0871393,83.16983882
674.5052226,78.01710907,,669.9232757,89.85562047,,,,,673.095935,89.11885346,,686.7973731,63.35353374,,706.7815838,83.16983882
675.2005579,77.98825975,,670.6193644,89.85576012,,,,,673.7911968,89.11870816,,687.4944167,63.25228935,,707.4770999,83.23799726
675.8958931,77.96902687,,671.3159305,89.88215348,,,,,674.4859803,89.09121519,,688.1909828,63.20153289,,708.1715443,83.23799726
676.5912284,77.91132823,,672.0122579,89.89541999,,,,,675.1805246,89.05004837,,688.8870715,63.20126433,,709.0960414,83.14711934
677.2865636,77.84401316,,672.7073917,89.84305221,,,,,675.8757864,89.04990308,,689.5835183,63.16312984,,709.9051549,83.07896091
677.9818989,77.73823233,,673.4015707,89.73817699,,,,,676.5712873,89.06343162,,690.1639503,63.12504011,,710.7146256,83.03352195
678.6772341,77.62283506,,674.0963465,89.66611892,,,,,677.2659512,89.02910173,,691.2090382,63.02366146,,711.1775886,83.03352195
679.3725694,77.57475286,,674.7923158,89.65969514,,,,,677.9596584,88.94007647,,691.6735747,62.97299451,,712.1042289,83.07896091
680.0679046,77.53628711,,675.4884045,89.65983479,,,,,678.6542027,88.89890965,,692.6024091,62.89690456,,712.7989115,83.09410722
680.7632399,77.47858847,,676.1844932,89.65997443,,,,,679.3494645,88.89876436,,693.2984978,62.89663601,,713.2623508,83.12439986
681.4585751,77.43050628,,676.8799851,89.62729694,,,,,680.0447262,88.89861906,,693.9950639,62.84587954,,713.9567952,83.12439986
682.1539104,77.38242408,,677.5761932,89.63400001,,,,,680.7395097,88.87112609,,694.6917494,62.7825011,,714.7651943,83.01080247
682.8492456,77.33434188,,678.2721625,89.62757623,,,,,681.434054,88.82995927,,695.2721814,62.74441137,,715.3428263,82.94264403
683.5445809,77.34395832,,678.9678932,89.60802559,,,,,682.1287179,88.79562937,,696.085001,62.66836618,,716.1522971,82.89720508
684.2399161,77.29587613,,679.6632657,89.56878467,,,,,682.8239796,88.79548408,,696.7818059,62.59236576,,717.1946782,82.94264403
684.9352514,77.22856105,,680.3585189,89.52298031,,,,,683.5197198,88.82268646,,697.245865,62.59218672,,718.3544671,83.09410722
685.6305866,77.16124598,,681.0538915,89.48373939,,,,,684.2154599,88.84988885,,698.406729,62.51600726,,719.0493878,83.12439986
686.3259219,77.15162954,,681.7502189,89.49700589,,,,,684.9107217,88.84974356,,699.1031757,62.47787277,,719.7438323,83.12439986
687.0212571,77.09393091,,682.4464269,89.50370897,,,,,685.6046681,88.77439214,,699.7998612,62.41449433,,720.2067952,83.12439986
687.7165923,76.99776651,,683.1425156,89.50384861,,,,,686.2992123,88.73322532,,700.4964273,62.36373786,,721.132483,83.10925354
688.4119276,76.94006788,,683.8386043,89.50398826,,,,,686.9944741,88.73308003,,701.1928741,62.32560337,,721.8251413,82.99565615
689.1072628,76.920835,,684.5338575,89.45818391,,,,,687.6893772,88.71242397,,701.7733061,62.28751364,,722.5176806,82.8744856
689.8025981,76.91121856,,685.2286333,89.38612584,,,,,688.384041,88.67809408,,702.5861257,62.21146846,,723.0965629,82.88584534
690.4979333,76.86313637,,685.9234091,89.31406777,,,,,689.0789441,88.65743802,,703.0501848,62.21128942,,723.6769932,82.99565615
691.1932686,76.7477391,,686.6215268,89.4257857,,,,,689.7740863,88.6504558,,703.9790192,62.13519948,,724.3731047,83.10168038
691.8886038,76.6996569,,687.318451,89.47186935,,,,,690.4689893,88.62979975,,704.6751079,62.13493093,,725.0675491,83.10168038
692.5839391,76.75735553,,688.0138236,89.43262843,,,,,691.1631749,88.56812217,,705.3711966,62.13466238,,725.6451812,83.03352195
693.2792743,76.77658841,,688.7097929,89.42620465,,,,,691.8570016,88.48593383,,706.0672853,62.13439382,,726.4553663,83.03352195
693.9746096,76.77658841,,689.4057623,89.41978087,,,,,692.5525026,88.49946238,,706.7636127,62.10888131,,727.1498108,83.03352195
694.6699448,76.71888978,,690.1014929,89.40023023,,,,,693.2484819,88.54033861,,707.4604176,62.03288089,,728.0743078,82.94264403
695.3652801,76.63234183,,690.798059,89.42662359,,,,,693.9429066,88.49233487,,708.0409689,61.98216918,,728.7673234,82.85176612
696.0606153,76.53617743,,691.4923574,89.3283118,,,,,694.6381684,88.49218958,,708.9698033,61.90607924,,729.6920585,82.77603452
696.7559506,76.44962948,,692.1874912,89.27594402,,,,,695.3336693,88.50571812,,709.7828617,61.8047901,,730.2724888,82.88584534
697.4512858,76.41116372,,692.8847735,89.34171796,,,,,696.028692,88.49189899,,710.4794278,61.75403363,,730.7372379,82.99944273
698.1466211,76.40154729,,693.5814589,89.37467475,,,,,696.7232363,88.45073217,,711.1755165,61.75376508,,731.3171919,83.07896091
698.8419563,76.39193085,,694.2768315,89.33543382,,,,,697.4180197,88.42323919,,711.7555904,61.75354128,,732.2424034,83.03352195
699.5372916,76.30538289,,694.9716073,89.26337575,,,,,698.1131619,88.41625698,,712.5669777,61.82895984,,732.9351808,82.92749771
700.2326268,76.24768426,,695.6667411,89.21100797,,,,,698.8079454,88.388764,,713.2630664,61.82869129,,733.6291489,82.89720508
700.927962,76.22845138,,696.3624717,89.19145733,,,,,699.5022505,88.33392335,,713.9595132,61.7905568,,734.2094601,82.99944273
701.6232973,76.21883494,,697.0584411,89.18503355,,,,,700.1961968,88.25857193,,714.6564374,61.7019344,,734.7898904,83.10925354
702.3186325,76.11305411,,697.7538136,89.14579262,,,,,700.8909803,88.23107895,,715.3534809,61.60069002,,735.4838586,83.07896091
703.0139678,76.0361226,,698.4496636,89.13280541,,,,,701.5858833,88.2104229,,716.2823153,61.52460007,,736.4101417,83.10168038
703.709303,76.00727328,,699.1462297,89.15919877,,,,,702.2801885,88.15558224,,716.978404,61.52433152,,737.1049434,83.12439986
704.4046383,75.9880404,,699.8432733,89.21184585,,,,,702.9747327,88.11441542,,717.6744927,61.52406297,,737.7993878,83.12439986
705.0999735,75.93995821,,700.5397201,89.23167579,,,,,703.6709512,88.16896549,,718.3705814,61.52379441,,738.4935941,83.10925354
705.7953088,75.88225957,,701.2353313,89.20556172,,,,,704.367648,88.25086324,,719.0666701,61.52352586,,739.0709285,83.02216221
706.490644,75.94957464,,701.9308232,89.17288422,,,,,705.0630294,88.25755486,,719.7627588,61.52325731,,739.4169004,82.94264403
707.1859793,75.9880404,,702.625599,89.10082615,,,,,705.7578128,88.23006189,,720.4588475,61.52298876,,740.2274428,82.96536351
707.8813145,75.95919108,,703.3207329,89.04845837,,,,,706.4524767,88.19573199,,721.0389214,61.52276496,,741.2711338,83.09410722
708.5766498,75.88225957,,704.0165828,89.03547116,,,,,707.1471406,88.1614021,,721.8517411,61.44671978,,741.9665308,83.1546925
709.271985,75.77647874,,704.7120748,89.00279366,,,,,707.8438374,88.24329985,,722.5478297,61.44645123,,742.7773114,83.1925583
709.9673203,75.73801298,,705.408999,89.04887731,,,,,708.5386208,88.21580687,,723.2439184,61.44618267,,743.2384882,83.07896091
710.6626555,75.73801298,,706.1064006,89.12121467,,,,,709.2317301,88.09259701,,723.9400071,61.44591412,,743.815763,82.98808299
711.3579908,75.73801298,,706.8039216,89.20011547,,,,,709.9251981,87.98989791,,724.6365733,61.39515765,,744.278726,82.98808299
712.053326,75.70916367,,707.5007264,89.23963569,,,,,710.6192641,87.92138341,,725.2168859,61.3696899,,745.4361334,82.98808299
712.7486613,75.66108147,,708.1962183,89.20695819,,,,,711.3144063,87.9144012,,726.0282732,61.44510846,,746.130935,83.01080247
713.4439965,75.65146503,,708.8902779,89.09551955,,,,,712.0106248,87.96895127,,727.6524802,61.44448184,,746.8257367,83.03352195
714.1393317,75.5937664,,709.5849343,89.01689805,,,,,712.7067236,88.01666441,,728.3485689,61.44421329,,747.5201812,83.03352195
714.834667,75.50721844,,710.2799488,88.95796683,,,,,713.4022246,88.03019296,,729.0448963,61.41870078,,748.2146256,83.03352195
715.5300022,75.37258829,,710.9747246,88.88590876,,,,,714.0972472,88.01637382,,729.7414624,61.36794431,,748.9084747,82.99565615
716.2253375,75.34373898,,711.6724843,88.97793642,,,,,714.7917915,87.97520701,,730.4375511,61.36767576,,749.6014902,82.90477824
716.9206727,75.39182117,,712.3690504,89.00432978,,,,,715.4854987,87.88618175,,731.1338785,61.34216325,,750.0661202,83.01080247
717.616008,75.45913625,,713.0637068,88.92570828,,,,,716.1790863,87.79031957,,731.8315189,61.17780897,,750.415843,83.16983882
718.3113432,75.47836913,,713.7597955,88.92584793,,,,,716.8743481,87.79017427,,732.5266527,61.27851625,,750.9959756,83.26071674
719.0066785,75.44951981,,714.4575552,89.01787558,,,,,717.5702078,87.82421358,,733.2219059,61.36660155,,751.9208299,83.1925583
719.7020137,75.46875269,,715.1547181,89.07708609,,,,,718.2664263,87.87876365,,734.0347255,61.29055636,,752.6149171,83.16983882
720.397349,75.57453352,,715.849852,89.0247183,,,,,718.9631231,87.9606614,,734.8461129,61.36597492,,753.5415575,83.21527778
721.0926842,75.55530064,,716.5436729,88.9001528,,,,,719.6591024,88.00153763,,735.5417241,61.41619428,,754.4660545,83.12439986
721.7880195,75.42067049,,717.2382099,88.81496787,,,,,720.3552012,88.04925077,,736.2375741,61.44116969,,755.1583556,82.98808299
722.4833547,75.34373898,,717.9334631,88.76916352,,,,,721.0514197,88.10380084,,736.9339015,61.41565718,,756.3165965,83.04109511
723.17869,75.40143761,,718.6303873,88.81524717,,,,,721.7464423,88.08998171,,737.6304676,61.36490071,,756.8966101,83.12439986
723.8740252,75.47836913,,719.3286245,88.93352854,,,,,722.4402691,88.00779337,,738.3263176,61.38987612,,757.7067952,83.12439986
724.5693605,75.43990337,,720.027339,89.07806362,,,,,723.1339763,87.91876811,,739.0221676,61.41485152,,758.2876423,83.26071674
725.2646957,75.30527322,,720.7240245,89.11102041,,,,,723.8307927,88.00750278,,739.7199273,61.23787527,,758.7520342,83.35159465
725.9600309,75.23795815,,721.3024274,89.01924878,,,,,724.5264132,88.02786824,,740.8803138,61.21218372,,759.5611477,83.28343621
726.6553662,75.33412254,,721.7641591,88.89135501,,,,,725.2204792,87.95935375,,741.6917012,61.28760228,,760.2540441,83.18498514
727.3507014,75.33412254,,722.342741,88.80942853,,,,,725.9150235,87.91818693,,742.5026111,61.41350876,,760.8328669,83.1925583
728.0460367,75.2764239,,722.9234117,88.84236204,,,,,726.6114811,87.98641084,,743.4307294,61.41315069,,761.297616,83.30615569
728.7413719,75.18987595,,723.4280522,88.94747776,,,,,727.3084171,88.08198243,,743.8952659,61.36248374,,761.8777486,83.39703361
729.4367072,75.20910883,,723.971961,89.08541838,,,,,728.0037984,88.08867405,,745.0554137,61.36203615,,762.8027219,83.33644833
730.1320424,75.24757459,,724.6668561,89.01992374,,,,,728.4653332,87.97576801,,745.7515024,61.3617676,,763.7276953,83.27586305
730.8273777,75.2764239,,725.3616319,88.94786567,,,,,728.9254329,87.78081891,,746.4475911,61.36149904,,764.3072325,83.32887517
731.5227129,75.23795815,,726.0584367,88.98738589,,,,,729.618303,87.64393521,,747.1436798,61.36123049,,765.0027486,83.39703361
732.2180482,75.23795815,,726.7551222,89.02034268,,,,,730.3138039,87.65746376,,747.8397685,61.36096194,,766.0433436,83.32887517
732.9133834,75.21872527,,727.4503754,88.97453833,,,,,731.0112182,87.78038303,,748.5358572,61.36069338,,767.084653,83.30615569
733.6087187,75.14179375,,728.144435,88.86309969,,,,,731.7067192,87.79391158,,749.2319459,61.36042483,,767.8962671,83.39703361
734.3040539,75.18987595,,728.8388527,88.77135133,,,,,732.4026985,87.8347878,,750.0433333,61.43584339,,768.476757,83.510631
734.9993892,75.21872527,,729.5343446,88.73867383,,,,,733.0992757,87.90984863,,750.8561529,61.35979821,,769.288371,83.60150892
735.6947244,75.21872527,,730.1154331,88.79457935,,,,,733.7932221,87.83449721,,751.4362268,61.35957442,,769.9828155,83.60150892
736.3900597,75.23795815,,730.349253,88.89307733,,,,,734.4877664,87.7933304,,752.2476141,61.43499298,,770.5599117,83.49927126
737.0853949,75.21872527,,730.6222816,89.0211185,,,,,735.1841044,87.85471739,,752.9429867,61.5104563,,771.0205527,83.35159465
737.7807302,75.17064307,,731.1647582,89.08029798,,,,,735.8792466,87.84773517,,753.6390754,61.51018774,,771.596994,83.20770462
738.4760654,75.14179375,,731.5106541,88.96222608,,,,,736.4986921,87.92964906,,754.3349254,61.53516315,,772.1776029,83.32887517
739.1714006,75.08409512,,731.8563113,88.83102733,,,,,737.041843,88.06627446,,755.0307754,61.56013855,,772.758569,83.4727652
739.8667359,75.04562936,,732.0871473,88.76543959,,,,,737.7360285,88.00459689,,755.7282963,61.40840625,,773.5682779,83.44247257
740.5620711,75.07447868,,732.7839521,88.80495981,,,,,738.4298553,87.92240855,,756.4246237,61.38289374,,774.3796538,83.51820416
741.2574064,75.0552458,,733.4795634,88.77884574,,,,,739.1240408,87.86073097,,757.0035041,61.50888974,,774.957524,83.46519204
741.9527416,75.12256088,,734.1751747,88.75273167,,,,,739.5864724,87.79910182,,758.2787118,61.60937322,,775.5346202,83.36295439
742.6480769,75.24757459,,734.8731731,88.85788618,,,,,739.8161934,87.68282575,,758.9738457,61.7100805,,776.1143956,83.43111283
743.3434121,75.13217732,,735.5697392,88.88427954,,,,,740.5099006,87.59380049,,759.6686215,61.84865371,,776.6951831,83.56364312
744.0387474,75.103328,,736.2663053,88.91067291,,,,,741.2056407,87.62100287,,760.2486954,61.84842992,,777.3891512,83.53335048
744.7340826,75.16102663,,736.9633489,88.96331999,,,,,741.9029355,87.73708522,,760.8298435,61.73460831,,777.965533,83.38567387
745.4294179,75.11294444,,737.6587214,88.92407906,,,,,742.368835,87.87372677,,761.7579618,61.73425024,,778.4259953,83.22663752
746.1247531,75.07447868,,738.2387953,88.92419543,,,,,742.6026219,87.98990598,,762.4540505,61.73398169,,779.1211542,83.27207647
746.8200884,75.04562936,,738.820779,89.02932667,,,,,743.0675647,88.07185216,,762.9181096,61.73380266,,779.5864392,83.41975309
747.5154236,74.91099921,,739.4001964,88.99334418,,,,,743.5290397,87.95552765,,763.846944,61.65771271,,780.0513669,83.54471022
748.2107589,74.89176634,,739.8624652,88.89498585,,,,,743.5273655,87.85981077,,764.5430327,61.65744416,,780.5159373,83.64694787
748.9060941,74.94946497,,740.4410471,88.81305936,,,,,743.9880033,87.69562782,,765.2378085,61.79601737,,781.3248127,83.56364312
749.6014294,75.01678005,,741.1371358,88.81319901,,,,,744.6830259,87.68180868,,765.9321665,61.97876751,,782.0180664,83.48791152
750.2967646,75.103328,,741.8347762,88.89866323,,,,,745.3803207,87.79789103,,766.6280761,61.99743193,,782.8295019,83.5674297
750.9920999,75.14179375,,742.5330133,89.0169446,,,,,746.0768979,87.87295186,,767.3241648,61.99716337,,783.4107657,83.73025263
751.6874351,75.08409512,,743.2302956,89.08271853,,,,,746.7714422,87.83178505,,768.0198955,62.03476076,,784.104972,83.71510631
752.3827703,75.06486224,,743.9260262,89.06316789,,,,,747.4652689,87.74959671,,768.7159842,62.0344922,,784.6813537,83.5674297
753.0781056,75.02639648,,744.6215181,89.0304904,,,,,748.1588566,87.65373453,,769.2960581,62.03426841,,785.1421733,83.43111283
753.7734408,75.01678005,,745.3165326,88.97155918,,,,,748.8524442,87.55787235,,770.1074454,62.10968697,,785.7202221,83.38946045
754.4687761,75.103328,,746.0110696,88.88637426,,,,,749.547706,87.55772706,,770.8040115,62.0589305,,786.2633225,83.57878944
755.1641113,75.0552458,,746.7057261,88.80775276,,,,,750.1282268,87.62255672,,771.5012938,61.93244216,,786.7684379,83.80598422
755.8594466,75.02639648,,747.4007405,88.74882154,,,,,750.7095848,87.73524483,,772.4296508,61.90684014,,787.1955593,83.9801669
756.5547818,75.18987595,,748.0969486,88.75552462,,,,,751.4071187,87.86500102,,773.0088892,61.99497019,,787.8149866,84.11648377
757.2501171,75.2764239,,748.7947083,88.84755227,,,,,752.1028588,87.8922034,,773.8195604,62.14612063,,788.3918447,83.99909979
757.9454523,75.2764239,,749.4915131,88.88707249,,,,,752.7964464,87.79634122,,774.515291,62.18371801,,788.8517712,83.80598422
758.6407876,75.21872527,,750.1880792,88.91346586,,,,,753.4893165,87.65945752,,775.2116184,62.1582055,,789.0802163,83.61286866
759.3361228,75.21872527,,750.8860777,89.01862037,,,,,754.1838309,87.61658148,,775.9081846,62.10744903,,789.4247594,83.44247257
760.0314581,75.24757459,,751.5818083,88.99906973,,,,,754.64988,87.76176917,,776.6037958,62.15766839,,790.0056064,83.57878944
760.7267933,75.29565678,,752.2767034,88.93357508,,,,,754.8840256,87.89845915,,777.2992877,62.22050973,,789.8873651,83.41975309
761.4221286,75.30527322,,752.9714792,88.86151701,,,,,755.5791678,87.89147693,,777.9952571,62.23286316,,790.2395885,83.73782579
762.1174638,75.30527322,,753.666613,88.80914923,,,,,756.2726358,87.78877783,,778.6927781,62.08113086,,790.514056,84.01803269
762.8127991,75.24757459,,754.2475821,88.85849132,,,,,756.9684955,87.82281714,,779.3879119,62.18183814,,790.3571153,83.85142318
763.5081343,75.17064307,,754.8303416,89.00628484,,,,,757.662681,87.76113956,,780.0819715,62.39614322,,790.9397485,84.10133745
764.2034695,75.24757459,,755.4095203,88.9571755,,,,,758.3582717,87.7797958,,780.7779409,62.40849665,,791.5158325,83.93472794
764.8988048,75.31488966,,755.9871474,88.82274158,,,,,758.8242908,87.92327426,,781.4737909,62.43347206,,791.9792718,83.96502058
765.59414,75.22834171,,756.5680568,88.86880195,,,,,759.5206588,87.98637048,,782.1694021,62.48369142,,792.328816,84.11269719
766.2894753,75.22834171,,757.1498017,88.96080633,,,,,760.214366,87.89734522,,782.8651327,62.5212888,,792.7932079,84.2035751
766.9848105,75.25719102,,757.8456517,88.94781912,,,,,760.9074752,87.77413536,,783.5601472,62.63461806,,793.2534916,84.03317901
767.6801458,75.3245061,,758.5431727,89.02671992,,,,,761.6035741,87.82184851,,784.139505,62.71012613,,793.8310046,83.95744742
768.375481,75.46875269,,759.1250369,89.12528772,,,,,762.299673,87.86956165,,784.9523246,62.63408095,,794.5281878,84.13163009
769.0708163,75.50721844,,759.7070206,89.23041896,,,,,762.993141,87.76686256,,785.6484133,62.6338124,,795.2228703,84.14677641
769.7661515,75.46875269,,760.286259,89.18459133,,,,,763.6879245,87.73936958,,786.1124725,62.63363336,,796.3799205,84.12405693
770.4614868,75.37258829,,760.5546924,89.05994049,,,,,764.3846213,87.82126733,,787.2716654,62.7341616,,797.0757939,84.21493484
771.0409328,75.24757459,,761.0937075,88.92878052,,,,,764.6185277,87.94428346,,787.7352471,62.78447048,,797.7705955,84.23765432
771.3886004,75.09371156,,761.7896769,88.92235674,,,,,765.3148658,88.00567045,,788.6638428,62.7336245,,798.0764988,84.06347165
772.0839357,75.13217732,,762.4893761,89.12104011,,,,,765.7763407,87.88934594,,789.3611251,62.60713616,,798.4594435,83.88171582
772.5474925,75.33412254,,762.2549296,88.98808413,,,,,766.4717221,87.89603757,,790.0572138,62.60686761,,799.039457,83.96502058
773.2428278,75.497602,,762.9560313,89.26388779,,,,,767.1687776,87.99844608,,790.6343635,62.91588229,,799.1569839,84.07861797
773.938163,75.55530064,,763.535389,89.22462359,,,,,767.8647569,88.03932231,,791.2130648,63.06081125,,799.5083142,84.33989198
774.6334983,75.48798556,,763.8814043,89.11311512,,,,,768.5612145,88.10754621,,791.7952274,62.83970283,,799.3902515,84.19221536
775.3288335,75.44951981,,764.5788059,89.18545249,,,,,769.2564763,88.10740092,,792.4913161,62.83943428,,,
776.0241688,75.44951981,,765.2753721,89.21184585,,,,,769.7178317,87.98423949,,793.0694206,63.04747313,,,
776.719504,75.45913625,,765.9689543,89.07415349,,,,,770.4126151,87.95674651,,793.7651513,63.08507051,,,
777.4148392,75.52645132,,766.6652817,89.08742,,,,,771.1085944,87.99762274,,794.4598077,63.23626571,,,
778.1101745,75.42067049,,767.3622059,89.13350365,,,,,771.4542522,87.88474091,,795.1544641,63.3874609,,,
778.8055097,75.33412254,,768.0591301,89.1795873,,,,,771.7992821,87.73596525,,795.851627,63.27359454,,,
779.3849558,75.43509515,,768.7571285,89.28474181,,,,,772.4949924,87.7614584,,796.5471189,63.33643588,,,
779.9644018,75.56491708,,769.4546494,89.3636426,,,,,772.9610713,87.90835533,,797.2422528,63.43714315,,,
780.6597371,75.61299927,,770.1510962,89.38347253,,,,,773.6560939,87.89453619,,797.939535,63.31065481,,,
781.3550723,75.62261571,,770.7293798,89.28513747,,,,,774.351834,87.92173858,,798.6349076,63.38611813,,,
782.0504076,75.64184859,,771.1912905,89.16708885,,,,,774.8174944,88.04470628,,799.329564,63.53731333,,,
782.7457428,75.67069791,,771.6532012,89.04904023,,,,,775.5119191,87.99670254,,799.9096379,63.53708953,,,
783.4410781,75.73801298,,772.2323203,88.99664917,,,,,775.5104841,87.9146595,,,,,,
784.1364133,75.8149445,,772.9306767,89.12149397,,,,,775.9718394,87.79149807,,,,,,
784.7158593,75.78128696,,773.6283171,89.20695819,,,,,776.6667425,87.77084201,,,,,,
785.1794162,75.62261571,,774.3255993,89.27273213,,,,,777.3632001,87.83906592,,,,,,
785.2953054,75.47836913,,775.0221655,89.29912549,,,,,778.0597773,87.91412675,,,,,,
785.9906406,75.44951981,,775.5998522,89.16797329,,,,,778.7539629,87.85244917,,,,,,
786.4541975,75.61299927,,776.1778971,89.05651137,,,,,779.4504803,87.92409154,,,,,,
787.1495327,75.7187801,,776.8752987,89.12884873,,,,,779.9166788,88.07782539,,,,,,
787.844868,75.79571162,,777.572939,89.21431296,,,,,780.6108643,88.01614781,,,,,,
788.5402032,75.94957464,,778.268789,89.20132575,,,,,781.3049303,87.94763331,,,,,,
789.2355385,75.93995821,,778.7303417,89.06358684,,,,,782.0017466,88.03636798,,,,,,
789.9308737,75.9880404,,779.4271465,89.10310706,,,,,782.6960518,87.98152732,,,,,,
790.1626521,76.18036918,,779.545071,89.20814519,,,,,783.3905961,87.94036051,,,,,,
790.3944305,76.39193085,,780.1274127,89.33296672,,,,,784.0870537,88.00858442,,,,,,
790.9352468,76.37269797,,780.8240982,89.36592351,,,,,784.7839897,88.10415601,,,,,,
791.205655,76.19960206,,781.5213804,89.43169745,,,,,785.4787731,88.07666303,,,,,,
