x	y_obs	y_bkg
75.313	1065	1088.754
75.33	1049	1088.733
75.347	1038	1088.712
75.364	1102	1088.691
75.381	1116	1088.67
75.398	1074	1088.649
75.415	1098	1088.629
75.432	1095	1088.608
75.449	1078	1088.587
75.466	1084	1088.566
75.483	1080	1088.545
75.5	1061	1088.525
75.517	1055	1088.504
75.534	1067	1088.483
75.551	1082	1088.462
75.568	1067	1088.442
75.585	1043	1088.421
75.602	1062	1088.4
75.619	1076	1088.38
75.636	1053	1088.359
75.653	1055	1088.338
75.67	1078	1088.318
75.687	1115	1088.297
75.704	1099	1088.277
75.721	1057	1088.256
75.738	1037	1088.236
75.755	1079	1088.215
75.772	1038	1088.195
75.789	1087	1088.174
75.806	1087	1088.154
75.823	1040	1088.133
75.84	1121	1088.113
75.857	1113	1088.093
75.874	1127	1088.072
75.891	1111	1088.052
75.908	1127	1088.031
75.925	1049	1088.011
75.942	1086	1087.991
75.959	1086	1087.971
75.976	1040	1087.95
75.993	1043	1087.93
76.01	1070	1087.91
76.027	1058	1087.889
76.044	1066	1087.869
76.061	1118	1087.849
76.078	1106	1087.829
76.095	1090	1087.809
76.112	1038	1087.788
76.129	1102	1087.768
76.146	1091	1087.748
76.163	1083	1087.728
76.18	1032	1087.708
76.197	1065	1087.688
76.214	1060	1087.668
76.231	1061	1087.647
76.248	1091	1087.627
76.265	1096	1087.607
76.282	1097	1087.587
76.299	1104	1087.567
76.316	1096	1087.547
76.333	1115	1087.527
76.35	1050	1087.507
76.367	1043	1087.487
76.384	1078	1087.467
76.401	1074	1087.447
76.418	1080	1087.427
76.435	1064	1087.407
76.452	1076	1087.387
76.469	1084	1087.367
76.486	1057	1087.348
76.503	1072	1087.328
76.52	1059	1087.308
76.537	1027	1087.288
76.554	1019	1087.268
76.571	1070	1087.248
76.588	1094	1087.228
76.605	1084	1087.208
76.622	1091	1087.189
76.639	1089	1087.169
76.656	1093	1087.149
76.673	1086	1087.129
76.69	1093	1087.109
76.707	1071	1087.09
76.724	1082	1087.07
76.741	1102	1087.05
76.758	1079	1087.03
76.775	1085	1087.011
76.792	1085	1086.991
76.809	1115	1086.971
76.826	1085	1086.952
76.843	1175	1086.932
76.86	1124	1086.912
76.877	1102	1086.892
76.894	1102	1086.873
76.911	1144	1086.853
76.928	1198	1086.833
76.945	1183	1086.814
76.962	1139	1086.794
76.979	1143	1086.775
76.996	1177	1086.755
77.013	1101	1086.735
77.03	1187	1086.716
77.047	1131	1086.696
77.064	1211	1086.677
77.081	1176	1086.657
77.098	1247	1086.637
77.115	1187	1086.618
77.132	1192	1086.598
77.149	1330	1086.579
77.166	1272	1086.559
77.183	1353	1086.54
77.2	1382	1086.52
77.217	1384	1086.501
77.234	1497	1086.481
77.251	1474	1086.462
77.268	1495	1086.442
77.285	1647	1086.423
77.302	1729	1086.403
77.319	1856	1086.384
77.336	1881	1086.364
77.353	1976	1086.345
77.37	2071	1086.326
77.387	2207	1086.306
77.404	2372	1086.287
77.421	2538	1086.267
77.438	2559	1086.248
77.455	2610	1086.228
77.472	2714	1086.209
77.489	2726	1086.19
77.506	2710	1086.17
77.523	2745	1086.151
77.54	2677	1086.132
77.557	2592	1086.112
77.574	2575	1086.093
77.591	2519	1086.074
77.608	2496	1086.054
77.625	2369	1086.035
77.642	2314	1086.016
77.659	2318	1085.996
77.676	2261	1085.977
77.693	2249	1085.958
77.71	2136	1085.938
77.727	1943	1085.919
77.744	1925	1085.9
77.761	1823	1085.88
77.778	1755	1085.861
77.795	1687	1085.842
77.812	1581	1085.823
77.829	1571	1085.803
77.846	1517	1085.784
77.863	1486	1085.765
77.88	1419	1085.746
77.897	1371	1085.726
77.914	1375	1085.707
77.931	1370	1085.688
77.948	1281	1085.669
77.965	1416	1085.65
77.982	1322	1085.63
77.999	1357	1085.611
78.016	1305	1085.592
78.033	1237	1085.573
78.05	1198	1085.554
78.067	1327	1085.534
78.084	1318	1085.515
78.101	1405	1085.496
78.118	1345	1085.477
78.135	1318	1085.458
78.152	1306	1085.439
78.169	1228	1085.419
78.186	1322	1085.4
78.203	1305	1085.381
78.22	1295	1085.362
78.237	1256	1085.343
78.254	1210	1085.324
78.271	1242	1085.305
78.288	1240	1085.286
78.305	1190	1085.267
78.322	1161	1085.247
78.339	1197	1085.228
78.356	1173	1085.209
78.373	1136	1085.19
78.39	1113	1085.171
78.407	1137	1085.152
78.424	1142	1085.133
78.441	1131	1085.114
78.458	1100	1085.095
78.475	1109	1085.076
78.492	1111	1085.057
78.509	1134	1085.038
78.526	1099	1085.019
78.543	1075	1085
78.56	1091	1084.981
78.577	1102	1084.962
78.594	1131	1084.943
78.611	1095	1084.924
78.628	1121	1084.905
78.645	1115	1084.886
78.662	1088	1084.867
78.679	1127	1084.848
78.696	1117	1084.829
78.713	1119	1084.81
78.73	1119	1084.791
78.747	1137	1084.772
78.764	1101	1084.753
78.781	1074	1084.734
78.798	1113	1084.715
78.815	1113	1084.696
78.832	1100	1084.677
78.849	1089	1084.658
78.866	1087	1084.639
78.883	1114	1084.62
78.9	1109	1084.601
78.917	1140	1084.582
78.934	1059	1084.563
78.951	1129	1084.544
78.968	1076	1084.525
78.985	1090	1084.506
79.002	1044	1084.488
79.019	1110	1084.469
79.036	1092	1084.45
79.053	1088	1084.431
79.07	1056	1084.412
79.087	1118	1084.393
79.104	1097	1084.374
79.121	1081	1084.355
79.138	1041	1084.336
79.155	1041	1084.317
79.172	1086	1084.299
79.189	1100	1084.28
79.206	1065	1084.261
79.223	1063	1084.242
79.24	1108	1084.223
79.257	1054	1084.204
79.274	1066	1084.185
79.291	1075	1084.167
79.308	1040	1084.148
79.325	1042	1084.129
79.342	1025	1084.11
79.359	1079	1084.091
79.376	1066	1084.072
79.393	1068	1084.054
79.41	1075	1084.035
79.427	1068	1084.016
79.444	1070	1083.997
79.461	1082	1083.978
79.478	1087	1083.959
79.495	1084	1083.941
79.512	1078	1083.922
79.529	1074	1083.903
79.546	1055	1083.884
79.563	1050	1083.865
79.58	1061	1083.847
79.597	1077	1083.828
79.614	1066	1083.809
79.631	1058	1083.79
79.648	1073	1083.772
79.665	1097	1083.753
79.682	1066	1083.734
79.699	1086	1083.715
79.716	1030	1083.696
79.733	1036	1083.678
79.75	1032	1083.659
79.767	1066	1083.602
79.784	1080	1083.583
79.801	1025	1083.564
79.818	1068	1083.546
79.835	1010	1083.527
79.852	1076	1083.508
79.869	1025	1083.49
79.886	1043	1083.471
79.903	1071	1083.452
79.92	1055	1083.434
79.937	1073	1083.415
79.954	1083	1083.396
79.971	1067	1083.378
79.988	1061	1083.359
80.005	1084	1083.341
80.022	1099	1083.322
80.039	1068	1083.303
80.056	1109	1083.285
80.073	1093	1083.266
80.09	1109	1083.247
80.107	1102	1083.229
80.124	1077	1083.21
80.141	1078	1083.192
80.158	1072	1083.173
80.175	1125	1083.154
80.192	1085	1083.136
80.209	1073	1083.117
80.226	1050	1083.099
80.243	1075	1083.08
80.26	1083	1083.061
80.277	1060	1083.043
80.294	1072	1083.024
80.311	1084	1083.006
80.328	1059	1082.987
80.345	1073	1082.969
80.362	1046	1082.95
80.379	1045	1082.931
80.396	1069	1082.913
80.413	1071	1082.894
80.43	1089	1082.876
80.447	1053	1082.857
80.464	1046	1082.839
80.481	1054	1082.82
80.498	1056	1082.801
80.515	1053	1082.783
80.532	1058	1082.764
80.549	1075	1082.746
80.566	1084	1082.727
80.583	1076	1082.709
80.6	1041	1082.69
80.617	1038	1082.672
80.634	1049	1082.653
80.651	1026	1082.634
80.668	1069	1082.616
80.685	1051	1082.597
80.702	1102	1082.579
80.719	1099	1082.56
80.736	1088	1082.542
80.753	1108	1082.523
80.77	1121	1082.505
80.787	1126	1082.486
80.804	1052	1082.468
80.821	1078	1082.449
80.838	1101	1082.431
80.855	1054	1082.412
80.872	1151	1082.394
80.889	1088	1082.375
80.906	1098	1082.357
80.923	1090	1082.338
80.94	1031	1082.32
80.957	1075	1082.301
80.974	1086	1082.283
80.991	1118	1082.264
81.008	1037	1082.246
81.025	1057	1082.227
81.042	1030	1082.209
81.059	1052	1082.19
81.076	1072	1082.172
81.093	1065	1082.153
81.11	1040	1082.135
81.127	1054	1082.116
81.144	1049	1082.098
81.161	1079	1082.079
81.178	1095	1082.061
81.195	1059	1082.042
81.212	1093	1082.024
81.229	1072	1082.005
81.246	1061	1081.987
81.263	1068	1081.968
81.28	1064	1081.95
81.297	1083	1081.931
81.314	1062	1081.886
81.331	1048	1081.868
81.348	1043	1081.849
81.365	1053	1081.831
81.382	1068	1081.813
81.399	1086	1081.794
81.416	1081	1081.776
81.433	1067	1081.757
81.45	1047	1081.739
81.467	1068	1081.721
81.484	1108	1081.702
81.501	1121	1081.684
81.518	1126	1081.665
81.535	1099	1081.647
81.552	1081	1081.629
81.569	1105	1081.61
81.586	1124	1081.592
81.603	1110	1081.573
81.62	1089	1081.555
81.637	1083	1081.537
81.654	1167	1081.518
81.671	1146	1081.5
81.688	1135	1081.482
81.705	1097	1081.463
81.722	1133	1081.445
81.739	1125	1081.426
81.756	1123	1081.408
81.773	1106	1081.39
81.79	1131	1081.371
81.807	1156	1081.353
81.824	1159	1081.335
81.841	1104	1081.316
81.858	1128	1081.298
81.875	1148	1081.279
81.892	1155	1081.261
81.909	1139	1081.243
81.926	1178	1081.224
81.943	1101	1081.206
81.96	1162	1081.188
81.977	1155	1081.169
81.994	1171	1081.151
82.011	1216	1081.133
82.028	1173	1081.114
82.045	1122	1081.096
82.062	1228	1081.078
82.079	1245	1081.059
82.096	1162	1081.041
82.113	1218	1081.023
82.13	1233	1081.004
82.147	1271	1080.986
82.164	1211	1080.968
82.181	1220	1080.949
82.198	1241	1080.931
82.215	1226	1080.913
82.232	1257	1080.894
82.249	1332	1080.876
82.266	1324	1080.858
82.283	1291	1080.839
82.3	1332	1080.821
82.317	1330	1080.803
82.334	1338	1080.784
82.351	1323	1080.766
82.368	1345	1080.748
82.385	1354	1080.729
82.402	1320	1080.711
82.419	1305	1080.693
82.436	1311	1080.674
82.453	1288	1080.656
82.47	1219	1080.638
82.487	1206	1080.619
82.504	1242	1080.601
82.521	1212	1080.583
82.538	1159	1080.565
82.555	1158	1080.546
82.572	1152	1080.528
82.589	1135	1080.51
82.606	1153	1080.491
82.623	1198	1080.473
82.64	1186	1080.455
82.657	1152	1080.436
82.674	1107	1080.418
82.691	1100	1080.4
82.708	1081	1080.382
82.725	1128	1080.363
82.742	1120	1080.345
82.759	1093	1080.327
82.776	1126	1080.308
82.793	1160	1080.29
82.81	1135	1080.272
82.827	1078	1080.253
82.844	1108	1080.235
82.861	1086	1080.217
82.878	1090	1080.199
82.895	1134	1080.18
82.912	1086	1080.162
82.929	1113	1080.144
82.946	1059	1080.126
82.963	1112	1080.107
82.98	1084	1080.089
82.997	1068	1080.071
83.014	1043	1080.052
83.031	1106	1080.034
83.048	1136	1080.016
83.065	1166	1079.998
83.082	1084	1079.979
83.099	1141	1079.961
83.116	1091	1079.943
83.133	1099	1079.925
83.15	1121	1079.906
83.167	1102	1079.888
83.184	1115	1079.87
83.201	1131	1079.852
83.218	1081	1079.833
83.235	1111	1079.815
83.252	1111	1079.797
83.269	1122	1079.778
83.286	1145	1079.76
83.303	1131	1079.742
83.32	1086	1079.724
83.337	1120	1079.705
83.354	1103	1079.687
83.371	1073	1079.669
83.388	1163	1079.651
83.405	1162	1079.632
83.422	1112	1079.614
83.439	1111	1079.596
83.456	1122	1079.578
83.473	1117	1079.56
83.49	1104	1079.541
83.507	1098	1079.523
83.524	1123	1079.505
83.541	1147	1079.487
83.558	1135	1079.468
83.575	1120	1079.45
83.592	1084	1079.432
83.609	1089	1079.414
83.626	1090	1079.395
83.643	1053	1079.377
83.66	1015	1079.359
83.677	1067	1079.341
83.694	1047	1079.322
83.711	1096	1079.304
83.728	1131	1079.286
83.745	1109	1079.268
83.762	1125	1079.25
83.779	1081	1079.231
83.796	1116	1079.213
83.813	1118	1079.195
83.83	1134	1079.177
83.847	1042	1079.158
83.864	1079	1079.14
83.881	1068	1079.122
83.898	1081	1079.104
83.915	1096	1079.086
83.932	1050	1079.067
83.949	1113	1079.049
83.966	1066	1079.031
83.983	1018	1079.013
84	1052	1078.995
84.017	1058	1078.976
84.034	1058	1078.958
84.051	1085	1078.94
84.068	1063	1078.922
84.085	1048	1078.903
84.102	1076	1078.885
84.119	1072	1078.867
84.136	1076	1078.849
84.153	1061	1078.831
84.17	1078	1078.812
84.187	1077	1078.794
84.204	1110	1078.776
84.221	1097	1078.758
84.238	1083	1078.74
84.255	1099	1078.721
84.272	1075	1078.703
84.289	1095	1078.685
84.306	1047	1078.667
84.323	1057	1078.649
84.34	1076	1078.631
84.357	1042	1078.612
84.374	1041	1078.594
84.391	1035	1078.576
84.408	1053	1078.558
84.425	1088	1078.54
84.442	1088	1078.521
84.459	1083	1078.503
84.476	1041	1078.485
84.493	1027	1078.467
84.51	1070	1078.449
84.527	1076	1078.431
84.544	1055	1078.412
84.561	1085	1078.394
84.578	1061	1078.376
84.595	1046	1078.358
84.612	1075	1078.34
84.629	1027	1078.321
84.646	1068	1078.303
84.663	1065	1078.285
84.68	1072	1078.267
84.697	1136	1078.249
84.714	1085	1078.231
84.731	1039	1078.212
84.748	1090	1078.194
84.765	1056	1078.176
84.782	1130	1078.158
84.799	1099	1078.14
84.816	1046	1078.122
84.833	1094	1078.103
84.85	1062	1078.085
84.867	1029	1078.067
84.884	1083	1078.049
84.901	1078	1078.031
84.918	1070	1078.013
84.935	1075	1077.994
84.952	1100	1077.976
84.969	1086	1077.958
84.986	1068	1077.94
85.003	1048	1077.922
85.02	1082	1077.904
85.037	1099	1077.886
85.054	1041	1077.867
85.071	1054	1077.849
85.088	1074	1077.831
85.105	1037	1077.813
85.122	1053	1077.795
85.139	1057	1077.777
85.156	1043	1077.758
85.173	1057	1077.74
85.19	1058	1077.722
85.207	1074	1077.704
85.224	1074	1077.686
85.241	1052	1077.668
85.258	1020	1077.65
85.275	1038	1077.631
85.292	1049	1077.613
85.309	1071	1077.595
85.326	1115	1077.577
85.343	1111	1077.559
85.36	1074	1077.541
85.377	1065	1077.523
85.394	1060	1077.504
85.411	1087	1077.486
85.428	1089	1077.468
85.445	1073	1077.45
85.462	1093	1077.432
85.479	1083	1077.414
85.496	1075	1077.396
85.513	1035	1077.378
85.53	1025	1077.359
85.547	1047	1077.341
85.564	1052	1077.323
85.581	1083	1077.305
85.598	1056	1077.287
85.615	1048	1077.269
85.632	1027	1077.251
85.649	1055	1077.233
85.666	1092	1077.214
85.683	1071	1077.196
85.7	1078	1077.178
85.717	1049	1077.16
85.734	1099	1077.142
85.751	1120	1077.124
85.768	1079	1077.106
85.785	1022	1077.088
85.802	1078	1077.069
85.819	1061	1077.051
85.836	1068	1077.033
85.853	1061	1077.015
85.87	1038	1076.997
85.887	1059	1076.979
85.904	1034	1076.961
85.921	1058	1076.943
85.938	1093	1076.925
85.955	1075	1076.906
85.972	1044	1076.888
85.989	1007	1076.87
86.006	1102	1076.852
86.023	1072	1076.834
86.04	984	1076.816
86.057	1032	1076.798
86.074	1044	1076.78
86.091	1069	1076.762
86.108	1068	1076.744
86.125	1067	1076.725
86.142	1074	1076.707
86.159	1067	1076.689
86.176	1052	1076.671
86.193	1106	1076.653
86.21	1099	1076.635
86.227	1057	1076.617
86.244	1034	1076.599
86.261	1063	1076.581
86.278	1035	1076.563
86.295	1029	1076.544
86.312	1071	1076.526
86.329	1096	1076.508
86.346	1052	1076.49
86.363	1060	1076.472
86.38	1082	1076.454
86.397	1080	1076.436
86.414	1047	1076.418
86.431	1040	1076.4
86.448	1088	1076.382
86.465	1057	1076.364
86.482	1064	1076.345
86.499	1068	1076.327
86.516	1069	1076.309
86.533	1081	1076.291
86.55	1086	1076.273
86.567	1043	1076.255
86.584	1015	1076.237
86.601	1072	1076.219
86.618	1083	1076.201
86.635	1057	1076.183
86.652	1108	1076.165
86.669	1077	1076.147
86.686	1034	1076.128
86.703	1069	1076.11
86.72	1095	1076.092
86.737	1099	1076.074
86.754	1073	1076.056
86.771	1042	1076.038
86.788	1080	1076.02
86.805	1044	1076.002
86.822	1047	1075.984
86.839	1031	1075.966
86.856	1050	1075.948
86.873	1098	1075.93
86.89	1069	1075.912
86.907	992	1075.894
86.924	1003	1075.875
86.941	1072	1075.857
86.958	1053	1075.839
86.975	1093	1075.821
86.992	1055	1075.803
87.009	1014	1075.785
87.026	1055	1075.767
87.043	1067	1075.749
87.06	1088	1075.731
87.077	1071	1075.713
87.094	1081	1075.695
87.111	1053	1075.677
87.128	1043	1075.659
87.145	1040	1075.641
87.162	1064	1075.623
87.179	1090	1075.605
87.196	1120	1075.586
87.213	1077	1075.568
87.23	1081	1075.55
87.247	1070	1075.532
87.264	1081	1075.514
87.281	1068	1075.496
87.298	1093	1075.478
87.315	1125	1075.46
87.332	1070	1075.442
87.349	1101	1075.424
87.366	1097	1075.406
87.383	1077	1075.388
87.4	1077	1075.37
87.417	1086	1075.352
87.434	1064	1075.334
87.451	1083	1075.316
87.468	1121	1075.298
87.485	1077	1075.28
87.502	1115	1075.262
87.519	1069	1075.244
87.536	1034	1075.225
87.553	1051	1075.207
87.57	1079	1075.189
87.587	1078	1075.171
87.604	1119	1075.153
87.621	1057	1075.135
87.638	1073	1075.117
87.655	1063	1075.099
87.672	1084	1075.081
87.689	1124	1075.063
87.706	1065	1075.045
87.723	1100	1075.027
87.74	1130	1075.009
87.757	1141	1074.991
87.774	1131	1074.973
87.791	1144	1074.955
87.808	1163	1074.937
87.825	1132	1074.919
87.842	1159	1074.901
87.859	1186	1074.883
87.876	1169	1074.865
87.893	1183	1074.847
87.91	1162	1074.829
87.927	1253	1074.811
87.944	1265	1074.793
87.961	1250	1074.775
87.978	1265	1074.757
87.995	1334	1074.739
88.012	1354	1074.721
88.029	1424	1074.703
88.046	1428	1074.684
88.063	1486	1074.666
88.08	1591	1074.648
88.097	1585	1074.63
88.114	1597	1074.612
88.131	1667	1074.594
88.148	1642	1074.576
88.165	1722	1074.558
88.182	1684	1074.54
88.199	1669	1074.522
88.216	1712	1074.504
88.233	1692	1074.486
88.25	1643	1074.468
88.267	1598	1074.45
88.284	1557	1074.432
88.301	1534	1074.414
88.318	1537	1074.396
88.335	1548	1074.378
88.352	1522	1074.36
88.369	1537	1074.342
88.386	1559	1074.324
88.403	1538	1074.306
88.42	1478	1074.288
88.437	1457	1074.27
88.454	1406	1074.252
88.471	1418	1074.234
88.488	1357	1074.216
88.505	1262	1074.198
88.522	1254	1074.18
88.539	1271	1074.162
88.556	1269	1074.144
88.573	1337	1074.126
88.59	1245	1074.108
88.607	1202	1074.09
88.624	1238	1074.072
88.641	1253	1074.054
88.658	1227	1074.036
88.675	1259	1074.018
88.692	1191	1074
88.709	1190	1073.982
88.726	1167	1073.964
88.743	1152	1073.946
88.76	1247	1073.928
88.777	1246	1073.91
88.794	1206	1073.892
88.811	1139	1073.874
88.828	1190	1073.856
88.845	1155	1073.838
88.862	1186	1073.82
88.879	1125	1073.802
88.896	1156	1073.784
88.913	1181	1073.766
88.93	1219	1073.748
88.947	1148	1073.73
88.964	1115	1073.712
88.981	1164	1073.694
88.998	1139	1073.676
89.015	1111	1073.658
89.032	1152	1073.64
89.049	1145	1073.622
89.066	1099	1073.604
89.083	1141	1073.586
89.1	1125	1073.568
89.117	1144	1073.55
89.134	1140	1073.532
89.151	1125	1073.514
89.168	1133	1073.496
89.185	1097	1073.478
89.202	1064	1073.46
89.219	1071	1073.442
89.236	1106	1073.424
89.253	1113	1073.406
89.27	1092	1073.388
89.287	1066	1073.37
89.304	1044	1073.352
89.321	1077	1073.335
89.338	1089	1073.317
89.355	1098	1073.299
89.372	1073	1073.281
89.389	1085	1073.263
89.406	1080	1073.245
89.423	1043	1073.227
89.44	1038	1073.209
89.457	1014	1073.191
89.474	1031	1073.173
89.491	1076	1073.155
89.508	1045	1073.137
89.525	1067	1073.119
89.542	1092	1073.101
89.559	1107	1073.083
89.576	1075	1073.065
89.593	1035	1073.047
89.61	1043	1073.029
89.627	1046	1073.011
89.644	1085	1072.993
89.661	1029	1072.975
89.678	1041	1072.957
89.695	1066	1072.939
89.712	1125	1072.921
89.729	1055	1072.903
89.746	1073	1072.885
89.763	1117	1072.867
89.78	1077	1072.849
89.797	1104	1072.831
89.814	1051	1072.813
89.831	1023	1072.795
89.848	1105	1072.778
89.865	1087	1072.76
89.882	1093	1072.742
89.899	1050	1072.724
89.916	1044	1072.706
89.933	1038	1072.688
89.95	1036	1072.67
89.967	1055	1072.652
89.984	1075	1072.634
90.001	1077	1072.616
90.018	1019	1072.598
90.035	1022	1072.58
90.052	1049	1072.562
90.069	1092	1072.544
90.086	1076	1072.526
90.103	1061	1072.508
90.12	1089	1072.49
90.137	1061	1072.472
90.154	1056	1072.454
90.171	1082	1072.436
90.188	1059	1072.418
90.205	1008	1072.401
90.222	1032	1072.383
90.239	1025	1072.365
90.256	1027	1072.347
90.273	1065	1072.329
90.29	1056	1072.311
90.307	1075	1072.293
90.324	1094	1072.275
90.341	1111	1072.257
90.358	1090	1072.239
90.375	1060	1072.221
90.392	1063	1072.203
90.409	1072	1072.185
90.426	1088	1072.167
90.443	1087	1072.149
90.46	1066	1072.131
90.477	1081	1072.113
90.494	1101	1072.095
90.511	1073	1072.078
90.528	1116	1072.06
90.545	1089	1072.042
90.562	1034	1072.024
90.579	1041	1072.006
90.596	1033	1071.988
90.613	1031	1071.97
90.63	1015	1071.952
90.647	1049	1071.934
90.664	1048	1071.916
90.681	1038	1071.898
90.698	1041	1071.88
90.715	1048	1071.862
90.732	1025	1071.844
90.749	1117	1071.826
90.766	1037	1071.809
90.783	1113	1071.791
90.8	1068	1071.773
90.817	1050	1071.755
90.834	1029	1071.737
90.851	1041	1071.719
90.868	1115	1071.701
90.885	1036	1071.683
90.902	1041	1071.665
90.919	1074	1071.647
90.936	1038	1071.629
90.953	1075	1071.611
90.97	1087	1071.593
90.987	1107	1071.576
91.004	1100	1071.558
91.021	1023	1071.54
91.038	1062	1071.522
91.055	1060	1071.504
91.072	1088	1071.486
91.089	1065	1071.468
91.106	1098	1071.45
91.123	1095	1071.432
91.14	1061	1071.414
91.157	1047	1071.396
91.174	1076	1071.378
91.191	1100	1071.361
91.208	1117	1071.343
91.225	1090	1071.325
91.242	1100	1071.307
91.259	1086	1071.289
91.276	1067	1071.271
91.293	1078	1071.253
91.31	1073	1071.235
91.327	1087	1071.217
91.344	1084	1071.199
91.361	1120	1071.181
91.378	1153	1071.163
91.395	1072	1071.146
91.412	1044	1071.128
91.429	1094	1071.11
91.446	1128	1071.092
91.463	1067	1071.074
91.48	1069	1071.056
91.497	1106	1071.038
91.514	1087	1071.02
91.531	1128	1071.002
91.548	1049	1070.952
91.565	1083	1070.934
91.582	1035	1070.917
91.599	1113	1070.899
91.616	1092	1070.881
91.633	1051	1070.863
91.65	1038	1070.845
91.667	1081	1070.827
91.684	1043	1070.809
91.701	1069	1070.792
91.718	1097	1070.774
91.735	1086	1070.756
91.752	1077	1070.738
91.769	1086	1070.72
91.786	1020	1070.702
91.803	1073	1070.684
91.82	1042	1070.667
91.837	1098	1070.649
91.854	1083	1070.631
91.871	1054	1070.613
91.888	1067	1070.595
91.905	1072	1070.577
91.922	1154	1070.56
91.939	1069	1070.542
91.956	1054	1070.524
91.973	1071	1070.506
91.99	1102	1070.488
92.007	1073	1070.47
92.024	1077	1070.452
92.041	1069	1070.435
92.058	1044	1070.417
92.075	1057	1070.399
92.092	1036	1070.381
92.109	1055	1070.363
92.126	1081	1070.345
92.143	1112	1070.328
92.16	1098	1070.31
92.177	1066	1070.292
92.194	1106	1070.274
92.211	1111	1070.256
92.228	1094	1070.238
92.245	1125	1070.221
92.262	1115	1070.203
92.279	1102	1070.185
92.296	1114	1070.167
92.313	1091	1070.149
92.33	1096	1070.131
92.347	1081	1070.114
92.364	1054	1070.096
92.381	1060	1070.078
92.398	1102	1070.06
92.415	1091	1070.042
92.432	1083	1070.024
92.449	1080	1070.007
92.466	1103	1069.989
92.483	1112	1069.971
92.5	1129	1069.953
92.517	1123	1069.935
92.534	1115	1069.917
92.551	1106	1069.9
92.568	1156	1069.882
92.585	1105	1069.864
92.602	1165	1069.846
92.619	1157	1069.828
92.636	1126	1069.81
92.653	1105	1069.793
92.67	1146	1069.775
92.687	1176	1069.757
92.704	1190	1069.739
92.721	1159	1069.721
92.738	1160	1069.703
92.755	1209	1069.686
92.772	1181	1069.668
92.789	1255	1069.65
92.806	1287	1069.632
92.823	1279	1069.614
92.84	1267	1069.596
92.857	1306	1069.579
92.874	1338	1069.561
92.891	1379	1069.543
92.908	1415	1069.525
92.925	1407	1069.507
92.942	1485	1069.49
92.959	1451	1069.472
92.976	1473	1069.454
92.993	1559	1069.436
93.01	1580	1069.418
93.027	1566	1069.4
93.044	1509	1069.383
93.061	1524	1069.365
93.078	1566	1069.347
93.095	1634	1069.329
93.112	1580	1069.311
93.129	1603	1069.294
93.146	1660	1069.276
93.163	1698	1069.258
93.18	1701	1069.24
93.197	1705	1069.222
93.214	1730	1069.204
93.231	1753	1069.187
93.248	1785	1069.169
93.265	1815	1069.151
93.282	1763	1069.133
93.299	1679	1069.115
93.316	1666	1069.098
93.333	1682	1069.08
93.35	1621	1069.062
93.367	1577	1069.044
93.384	1562	1069.026
93.401	1556	1069.009
93.418	1545	1068.991
93.435	1506	1068.973
93.452	1433	1068.955
93.469	1442	1068.937
93.486	1455	1068.92
93.503	1418	1068.902
93.52	1426	1068.884
93.537	1427	1068.866
93.554	1380	1068.848
93.571	1312	1068.831
93.588	1334	1068.813
93.605	1305	1068.795
93.622	1296	1068.777
93.639	1291	1068.759
93.656	1223	1068.741
93.673	1223	1068.724
93.69	1193	1068.706
93.707	1213	1068.688
93.724	1138	1068.67
93.741	1137	1068.652
93.758	1197	1068.635
93.775	1181	1068.617
93.792	1103	1068.599
93.809	1118	1068.581
93.826	1142	1068.563
93.843	1187	1068.546
93.86	1107	1068.528
93.877	1125	1068.51
93.894	1057	1068.492
93.911	1070	1068.475
93.928	1096	1068.457
93.945	1112	1068.439
93.962	1072	1068.421
93.979	1087	1068.403
93.996	1152	1068.386
94.013	1139	1068.368
94.03	1109	1068.35
94.047	1171	1068.332
94.064	1151	1068.314
94.081	1140	1068.297
94.098	1148	1068.279
94.115	1104	1068.261
94.132	1110	1068.243
94.149	1120	1068.225
94.166	1125	1068.208
94.183	1108	1068.19
94.2	1132	1068.172
94.217	1173	1068.154
94.234	1145	1068.136
94.251	1159	1068.119
94.268	1167	1068.101
94.285	1190	1068.083
94.302	1186	1068.065
94.319	1185	1068.048
94.336	1190	1068.03
94.353	1162	1068.012
94.37	1217	1067.994
94.387	1232	1067.976
94.404	1228	1067.959
94.421	1226	1067.941
94.438	1212	1067.923
94.455	1216	1067.905
94.472	1240	1067.887
94.489	1193	1067.87
94.506	1243	1067.852
94.523	1191	1067.834
94.54	1189	1067.816
94.557	1206	1067.799
94.574	1167	1067.781
94.591	1228	1067.763
94.608	1160	1067.745
94.625	1190	1067.727
94.642	1178	1067.71
94.659	1177	1067.692
94.676	1157	1067.674
94.693	1125	1067.656
94.71	1158	1067.639
94.727	1178	1067.621
94.744	1175	1067.603
94.761	1173	1067.585
94.778	1170	1067.567
94.795	1194	1067.55
94.812	1136	1067.532
94.829	1134	1067.514
94.846	1137	1067.496
94.863	1129	1067.479
94.88	1140	1067.461
94.897	1111	1067.443
94.914	1068	1067.425
94.931	1108	1067.408
94.948	1071	1067.39
94.965	1117	1067.372
94.982	1097	1067.354
94.999	1078	1067.336
95.016	1083	1067.319
95.033	1123	1067.301
95.05	1062	1067.283
95.067	1055	1067.265
95.084	1073	1067.248
95.101	1085	1067.23
95.118	1052	1067.212
